set,Real_P,Real_Overlap,Real_Genes,Syn_P,Syn_Overlap,Syn_Genes,Genes
beta-Alanine metabolism,0.4480691662850669,10/15,EHHADH;ALDH7A1;ALDH9A1;ACADS;ALDH6A1;ALDH3A1;AOC3;SMOX;UPB1;ACOX3,0.35887745298906404,11/15,ALDH3B2;EHHADH;CNDP1;GAD2;ALDH9A1;ACADS;ALDH3A1;AOC3;SMOX;UPB1;ACOX3,15
Cysteine and methionine metabolism,0.4480691662850669,10/15,ENOPH1;SRM;SDSL;CDO1;GCLM;LDHAL6A;IL4I1;APIP;GSS;MDH2,0.17729646396125634,12/15,ENOPH1;SRM;SDSL;CDO1;GCLM;CTH;LDHAL6A;LDHC;MDH1;APIP;GSS;MDH2,15
Peroxisome,0.46744240535519516,34/54,ACSL5;PEX14;PEX1;DHRS4;PEX3;PEX13;PXMP2;PAOX;HACL1;HMGCLL1;HMGCL;PEX11A;HAO2;GSTK1;ACSL4;ACOX2;PXMP4;CROT;HAO1;PEX11G;ACSL6;SLC27A2;PEX16;PECR;CRAT;EHHADH;ABCD1;DECR2;SCP2;PIPOX;PHYH;XDH;ACOX3;EPHX2,0.10864463974214202,40/54,ACSL5;PEX14;PEX1;DHRS4;PEX13;PXMP2;PAOX;HACL1;HMGCLL1;HMGCL;PEX11A;AGXT;HAO2;GSTK1;PEX10;ACSL4;ACOX2;PXMP4;PEX12;GNPAT;CROT;MPV17;SOD2;PEX11G;ACSL6;MVK;SLC27A2;PEX16;PEX6;PECR;CRAT;EHHADH;ABCD1;DECR2;SCP2;PIPOX;PHYH;XDH;ACOX3;EPHX2,54
Fatty acid degradation,0.4678895268096429,13/20,ACSBG1;ACSL5;EHHADH;ALDH7A1;ADH1C;ACSL6;ALDH9A1;ACSL4;ACADS;ADH7;CPT2;ACOX3;CPT1C,0.7694488446732695,12/20,ACSBG1;ACSBG2;ACSL5;EHHADH;ADH4;ACSL6;ALDH9A1;ACSL4;ACADS;CPT2;ACOX3;CPT1C,20
Choline metabolism in cancer,0.47279914964369396,21/33,SLC22A4;SLC22A2;RAF1;TSC1;RPS6KB2;DGKB;PLA2G4A;DGKI;MAP2K2;PLD2;PCYT1A;DGKH;PRKCG;DGKQ;EIF4EBP1;FOS;PIP5K1B;SLC5A7;MAP2K1;AKT3;WAS,0.36727229212346074,23/33,SLC22A4;DGKE;RAF1;TSC1;DGKB;PLA2G4F;NRAS;PLA2G4A;MAP2K2;PLD2;DGKH;PRKCG;DGKQ;EIF4EBP1;FOS;PIP5K1B;PIK3CB;WASF3;SLC22A5;MAP2K1;AKT3;WAS;EGF,33
Apelin signaling pathway,0.4930772809240228,35/56,PRKAA1;GABARAP;PIK3CG;GNG3;MYL2;LIPE;GNAI3;PRKAG1;RAF1;PDE3B;RPS6KB2;GNAI1;CALML6;PIK3R4;GNG8;MAP2K2;GNG12;GNG5;JAG1;CAMK4;ITPR3;NOTCH3;RRAS2;MYLK2;PIK3C3;EGR1;RYR3;SPHK2;RYR2;CALML4;SLC9A1;MAP2K1;AKT3;ADCY4;PRKAB1,0.6188398140401828,36/56,PRKAA1;GABARAP;PIK3CG;GNG3;LIPE;GNAI3;PRKAG1;RAF1;PDE3B;GNG13;GNAI1;CALML6;PIK3R4;NRAS;GNG8;MAP2K2;GNG12;JAG1;ITPR3;NOTCH3;RRAS2;MYLK2;ADCY4;EGR1;GNAQ;ITPR2;RYR3;MEF2B;SPHK2;RYR2;SLC9A1;MAP2K1;AKT3;GNB3;PRKAB1;PLCB3,56
Prostate cancer,0.5052196756769574,22/35,MMP9;RAF1;BAD;INS;CCNE1;CREB3;E2F3;ARAF;MAP2K2;CREB3L4;CCNE2;BRAF;E2F1;ETV5;INSRR;FGFR2;NFKBIA;TCF7L1;MAP2K1;AKT3;CREB3L1;PLAU,0.41293458181562753,24/35,MMP9;RAF1;GSTP1;TMPRSS2;BAD;INS;CCNE1;NRAS;E2F3;ARAF;MAP2K2;CREB3L4;IKBKG;BRAF;E2F1;INSRR;TCF7L2;FGFR2;PIK3CB;NFKBIA;TCF7L1;MAP2K1;AKT3;EGF,35
Hepatitis B,0.517813193093358,36/58,MMP9;IKBKE;STAT2;RAF1;IRF3;JAK2;TLR3;BAD;CCNE1;CREB3;E2F3;ARAF;MAPK11;MAP2K2;CREB3L4;EGR2;CCNE2;E2F1;BRAF;TLR2;PRKCG;DDB2;MAP2K6;STAT6;FOS;TICAM2;IFNA8;NFKBIA;IFIH1;MAP2K4;MAP2K1;AKT3;CREB3L1;IFNA10;NFATC4;CCNA2,0.6482659780083145,37/58,MMP9;IKBKE;STAT2;RAF1;IRF3;IFNAR1;JAK2;BAD;CCNE1;NRAS;DDX58;E2F3;ARAF;MAPK11;MAP2K2;SLC10A1;IFNA14;CREB3L4;EGR2;IKBKG;E2F1;BRAF;IFNA21;PRKCG;TGFB1;DDB2;MAP2K6;STAT6;FOS;PIK3CB;NFKBIA;IFIH1;MAP2K4;MAP2K1;AKT3;NFATC4;CCNA2,58
Epithelial cell signaling in Helicobacter pylori infection,0.5194755588844655,17/27,MAP3K14;IGSF5;ATP6V0D1;NFKBIA;ATP6V1B2;MAP2K4;ATP6V1G2;ATP6V1B1;ATP6V1D;TCIRG1;PLCG2;MAPK11;ATP6V1G3;CCL5;ATP6V0E2;ATP6V1E1;ATP6V0A2,0.019187641182304118,23/27,MAP3K14;ATP6V1B1;ATP6V1D;TCIRG1;ADAM10;ATP6V0A2;ATP6V1E2;ATP6V1G2;PLCG2;MAPK11;IGSF5;ATP6V1G1;ATP6V1F;IKBKG;NOD1;ATP6V0D1;CCL5;ATP6V1G3;NFKBIA;ATP6V1B2;MAP2K4;ATP6V0E2;ATP6V1E1,27
Rheumatoid arthritis,0.5219958953134678,28/45,CCL2;PTH;ATP6V1B1;ATP6V1D;HLA-DRB3;TCIRG1;HLA-DOB;ATP6V0A2;ATP6V1G2;TNFSF13B;ICAM1;IL18;CCL20;TEK;ATP6V0D1;TLR2;IL17A;ATP6V1G3;CCL5;HLA-DRB4;FOS;MMP1;CTSK;ATP6V1B2;HLA-DRB1;ATP6V0E2;ATP6V1E1;HLA-DMB,0.8155723662670004,27/45,CCL2;ATP6V1B1;ATP6V1D;TCIRG1;HLA-DOB;ATP6V0A2;ATP6V1E2;ATP6V1G2;TNFSF13B;ATP6V1G1;ATP6V1F;ICAM1;IL18;TEK;ATP6V0D1;CCL5;ATP6V1G3;TGFB1;HLA-DRB4;FOS;MMP1;CTSK;ATP6V1B2;HLA-DRB1;ATP6V0E2;ATP6V1E1;HLA-DMB,45
Viral protein interaction with cytokine and cytokine receptor,0.5356235576921555,34/55,CCL1;IL20RB;CCL22;CCL16;IL18RAP;CCR7;CCL2;CX3CR1;CCR9;CXCL14;CCR10;CCL19;CCR4;TNFRSF10C;TNFRSF1B;IL20;IL18;CCL20;PF4V1;IL2RG;IL10RB;TNFSF14;CCL17;CSF1R;CCL15;IL2RB;TNFRSF14;CCL5;CXCR3;PF4;PPBP;CCL7;CCL4;TNFRSF1A,0.8315527498158948,33/55,CCL1;IL20RB;CCL22;CCL16;IL10;IL18RAP;CCR7;CCL2;CCL24;XCL2;CCR10;CCL19;CCR4;TNFRSF10C;TNFRSF1B;IL18;PF4V1;IL2RG;IL10RB;TNFSF14;LTA;CSF1R;IL2RB;TNFRSF14;CCL5;CXCR3;CCL21;PF4;PPBP;CCL7;CCL4;TNFRSF1A;CCL25,55
Viral carcinogenesis,0.5356235576921555,34/55,GTF2E1;DLG1;HDAC11;GTF2H1;IRF3;SCIN;BAD;GTF2A2;CCNE1;REL;CCR4;CREB3;UBR4;IRF9;MRPS18B;CREB3L4;EGR2;SNW1;TRAF2;YWHAH;CCNE2;GTF2E2;ATP6V0D1;GTF2H4;DNAJA3;HDAC1;CDC20;SYK;CCNA2;NFKBIA;CREB3L1;CHEK1;CHD4;GTF2B,0.3268346959946199,38/55,GTF2E1;HDAC10;DLG1;HDAC11;GTF2H1;IRF3;SCIN;BAD;GTF2A2;CCNE1;EIF2AK2;NRAS;CCR4;UBR4;IRF9;MRPS18B;SND1;CREB3L4;EGR2;SNW1;TRAF2;YWHAH;POLB;IKBKG;GTF2E2;ATP6V0D1;GTF2H3;DNAJA3;HDAC1;HDAC2;CDC20;PIK3CB;SYK;CCNA2;NFKBIA;CHEK1;CHD4;GTF2B,55
Intestinal immune network for IgA production,0.5467362801024676,15/24,ICOS;ITGB7;MAP3K14;ITGA4;CCR10;AICDA;TNFRSF13B;HLA-DRB1;TNFSF13B;CD40LG;HLA-DRB3;CCR9;HLA-DMB;HLA-DOB;HLA-DRB4,0.6954134826320968,15/24,ICOS;ITGB7;MAP3K14;ITGA4;IL10;CCR10;TNFRSF13C;HLA-DRB1;TGFB1;TNFSF13B;CD40LG;HLA-DRB4;HLA-DMB;HLA-DOB;CCL25,24
ABC transporters,0.5532818690596517,18/29,ABCA2;ABCB7;ABCC11;ABCA4;ABCC10;ABCC3;ABCB1;ABCA7;ABCD1;ABCG4;ABCA10;ABCA8;TAP1;ABCA3;ABCA6;ABCB11;TAP2;ABCC12,0.07711815144399911,23/29,ABCA4;ABCC10;ABCB5;ABCA8;TAP1;TAP2;ABCB8;ABCG5;ABCB7;ABCA10;DEFB1;ABCB11;ABCC11;ABCC3;ABCC6;ABCB1;ABCA3;ABCA6;ABCA2;ABCA7;ABCA13;ABCD1;ABCG4,29
Th17 cell differentiation,0.5645033181221784,24/39,IFNGR1;HLA-DRB3;JAK2;HLA-DOB;RXRB;MAPK11;CD3G;IFNGR2;IL21R;IL2RB;IL22;IL17A;HLA-DRB4;STAT6;FOS;IL23R;PPP3CC;IL17D;AHR;NFKBIA;HLA-DRB1;HLA-DMB;IL2RG;NFKBIE,0.3664942951280638,27/39,RXRG;IL17F;IFNGR1;JAK2;HLA-DOB;RXRB;IL21;MAPK11;CD3G;IFNGR2;CD4;NFKBIB;IKBKG;IL21R;IL2RB;IL22;TGFB1;HLA-DRB4;STAT6;FOS;IL23R;PPP3CC;AHR;NFKBIA;HLA-DRB1;HLA-DMB;IL2RG,39
Focal adhesion,0.5735305083666449,44/72,COL2A1;COL6A2;MYL2;PARVB;RAF1;COL9A3;COL9A2;ITGA8;ITGB5;BAD;ITGA4;LAMB1;TNR;FLNB;SHC3;MYL7;ITGB6;LAMB4;COL6A3;LAMB2;ITGB7;PAK6;LAMA3;BRAF;PPP1R12C;COL4A4;MYLK2;FLNC;CAPN2;PRKCG;LAMA2;COL4A5;LAMC3;MYLPF;ITGA6;PIP5K1B;COL4A2;DOCK1;ITGA11;AKT3;MAP2K1;PARVG;ITGA7;BIRC2,0.5510018988179495,47/72,COL2A1;PARVB;RAF1;COL9A3;COL9A2;ITGA8;ITGB5;BAD;ITGA4;COL1A1;TNR;FLNB;SHC3;MYL7;ITGB6;COL4A3;LAMA5;LAMB4;COL6A3;LAMB2;ITGB7;PAK6;LAMA3;ITGA10;BRAF;PPP1R12C;COL4A4;MYLK2;FLNC;CAPN2;PRKCG;LAMA2;MYL9;CHAD;LAMC3;ITGA6;PIP5K1B;PIK3CB;COL4A2;DOCK1;ITGA11;AKT3;MAP2K1;PARVG;ITGA7;BIRC2;EGF,72
Starch and sucrose metabolism,0.577453042827575,13/21,PYGM;ENPP1;UGP2;GBE1;GYS1;AGL;GPI;SI;PGM2;AMY1C;ENPP3;GCK;PGM1,0.7139036585381751,13/21,PYGM;ENPP1;UGP2;GBE1;GYS1;AGL;TREH;G6PC3;GPI;PGM2;AMY1C;ENPP3;MGAM,21
Ether lipid metabolism,0.577453042827575,13/21,PAFAH1B3;UGT8;PLA2G2A;GAL3ST1;PLA2G12A;PLA2G1B;PAFAH2;PLA2G4A;PLA2G7;GDPD3;GDPD1;PLD2;PLA2G10,0.5454783010535116,14/21,PAFAH1B3;UGT8;PLA2G2A;GAL3ST1;PLA2G4F;PAFAH2;PLA2G6;PLA2G4A;CEPT1;PLA2G7;GDPD3;GDPD1;PLD2;PLA2G10,21
Chemical carcinogenesis,0.5787186491785465,61/100,IKBKE;SULT1A1;UGT1A8;CHRNA3;UGT2A3;CYP3A7;GNAI3;RPS6KA2;RAF1;JAK2;FGF10;RXRB;CYP1A1;RPS6KB2;BAD;GNAI1;ADRB2;CDC6;ADRB3;CBR1;GSTK1;CACNA1F;CREB3;KLF4;SULT1A4;FGF3;GSTA2;MAP2K2;CHRNA4;CREB3L4;JAG1;FGF6;GSTA3;E2F1;KPNA5;CYP3A4;CHRNA9;CYP2A6;PRKCG;GSTA4;CHRNB4;GSTA5;FGF22;FOS;EIF4EBP1;RPS6KA6;GSTO2;EPHX1;AHR;GSTM2;CYP1B1;FGF17;CYP3A5;MAP2K1;ADRB1;AKT3;CREB3L1;ADCY4;NOTCH2;EPHX2;KPNA2,0.645949296556508,64/100,UGT2A1;IKBKE;RXRG;SULT1A1;FGF8;GSTM1;RPS6KA2;CHRNA3;GNAI3;RAF1;JAK2;GSTP1;FGF10;RXRB;CYP1A1;BAD;GNAI1;CACNA1A;ADRB2;CDC6;CBR1;NRAS;GSTK1;EGF;KLF4;SULT1A4;FGF3;GSTA2;FGF4;NAT1;CHRNA4;CREB3L4;MAP2K2;DLL4;JAG1;PGR;GSTA3;E2F1;CHRNA9;CYP2A6;PRKCG;CACNA1B;GSTA4;CHRNB4;FGF22;FOS;EIF4EBP1;RPS6KA6;GSTO2;EPHX1;PIK3CB;AHR;GSTM2;CYP1B1;FGF17;CYP3A5;NAT2;MAP2K1;ADRB1;AKT3;ADCY4;NOTCH2;EPHX2;KPNA2,100
Chronic myeloid leukemia,0.5809487398747049,16/26,HDAC1;BAD;BRAF;E2F1;GADD45A;CTBP2;NFKBIA;E2F3;MAP2K1;SHC3;ARAF;DDB2;MAP2K2;RAF1;AKT3;GADD45G,0.06777579912526052,21/26,RAF1;BAD;NRAS;E2F3;SHC3;ARAF;MAP2K2;IKBKG;BRAF;E2F1;TGFB1;DDB2;GADD45G;HDAC1;HDAC2;PIK3CB;GADD45A;NFKBIA;MAP2K1;AKT3;CTBP2,26
Glycosphingolipid biosynthesis,0.5845103291443143,19/31,FUT3;B3GNT5;B3GALNT1;B3GNT2;ST6GALNAC6;ST6GALNAC3;B4GALT1;ST6GALNAC5;B4GALT3;FUT9;GBGT1;GCNT2;B3GALT1;B4GALT4;ST6GALNAC4;FUT5;ST8SIA1;SLC33A1;GLA,0.6140311289488469,20/31,FUT3;B3GNT5;HEXA;NAGA;B3GNT2;FUT7;ST6GALNAC3;B4GALT1;ST6GALNAC5;B4GALT3;ST3GAL2;GBGT1;GCNT2;B3GALT1;B4GALT4;ST6GALNAC4;FUT5;ST8SIA1;SLC33A1;GLA,31
Glycerolipid metabolism,0.5845103291443143,19/31,AGPAT1;ALDH9A1;LPL;DGKB;ALDH7A1;LPIN1;PNPLA3;DGKI;MGLL;DGAT1;MOGAT1;DGKH;MOGAT2;LPIN3;GK;MBOAT1;DGKQ;LIPF;GLA,0.3203664466822447,22/31,LIPC;ALDH9A1;DGKE;PNPLA2;PNLIPRP1;AKR1B1;DGKB;LPL;LPIN1;PNPLA3;MGLL;DGAT1;DGKH;MOGAT2;LPIN3;GK;MBOAT1;DGKQ;AGK;GLYCTK;LIPF;GLA,31
Longevity regulating pathway,0.5880428676700606,22/36,EIF4E2;PRKAA1;RB1CC1;CLPB;IRS1;PRKAG1;TSC1;RPS6KB2;INS;HSPA6;CREB3;CRYAB;CREB3L4;HSPA1L;CAMK4;EIF4EBP1;HDAC1;SESN3;AKT3;CREB3L1;ADCY4;PRKAB1,0.8520196817135531,21/36,EIF4E2;PRKAA1;RB1CC1;CLPB;IRS1;PRKAG1;TSC1;INS;NRAS;HSPA6;CRYAB;CREB3L4;HSPA1L;SOD2;EIF4EBP1;HDAC1;HDAC2;PIK3CB;AKT3;ADCY4;PRKAB1,36
Pancreatic cancer,0.6117027160012962,14/23,RPS6KB2;BAD;BRCA2;BRAF;E2F1;GADD45A;E2F3;MAP2K1;ARAF;DDB2;AKT3;RAF1;GADD45G;PLD2,0.2606375079639273,17/23,BAD;BRCA2;IKBKG;BRAF;E2F1;PIK3CB;GADD45A;E2F3;MAP2K1;ARAF;TGFB1;DDB2;RAF1;AKT3;GADD45G;PLD2;EGF,23
Melanoma,0.6121702803325573,17/28,BAD;FGF6;BRAF;E2F1;GADD45A;FGF17;E2F3;MAP2K1;ARAF;DDB2;MAP2K2;RAF1;FGF3;FGF10;GADD45G;AKT3;FGF22,0.04125840887997458,23/28,FGF8;RAF1;FGF10;BAD;NRAS;E2F3;ARAF;MAP2K2;FGF3;FGF4;BRAF;E2F1;FGF21;DDB2;GADD45G;FGF22;PIK3CB;FGF23;GADD45A;FGF17;MAP2K1;AKT3;EGF,28
Amphetamine addiction,0.6121702803325573,17/28,HDAC1;CAMK2D;SLC18A2;PPP3CC;CAMK4;CALML6;CALML4;CREB3;PRKCG;SLC18A1;GRIA1;ARC;GRIN3A;CREB3L1;CREB3L4;SLC6A3;FOS,0.8634645698983237,16/28,HDAC1;HDAC2;CAMK2D;SLC18A2;PPP3CC;CALML6;DRD1;MAOA;PRKCG;SLC18A1;GRIA1;ARC;GRIN3A;CREB3L4;SLC6A3;FOS,28
Th1 and Th2 cell differentiation,0.6149847267189181,23/38,IL12A;IFNGR1;HLA-DRB3;JAK2;HLA-DOB;JAG2;MAPK11;CD3G;IFNGR2;JAG1;NOTCH3;IL2RB;NOTCH1;HLA-DRB4;STAT6;FOS;PPP3CC;NFKBIA;HLA-DRB1;HLA-DMB;IL2RG;NOTCH2;NFKBIE,0.10023277306008929,29/38,IL12A;IFNGR1;JAK2;HLA-DOB;JAG2;IL12B;MAPK11;CD3G;IFNGR2;CD4;DLL4;NFKBIB;JAG1;IKBKG;NOTCH3;IL2RB;NOTCH1;HLA-DRB4;STAT6;FOS;MAML2;PPP3CC;MAF;NFKBIA;HLA-DRB1;MAML3;HLA-DMB;IL2RG;NOTCH2,38
Phosphatidylinositol signaling system,0.6149847267189181,23/38,PI4K2B;MTMR7;DGKB;PLCD4;CALML6;PIK3C2A;SACM1L;DGKI;PLCG2;MTMR3;DGKH;INPPL1;ITPR3;IMPA2;PRKCG;PIK3C3;DGKQ;IPMK;PIP5K1B;CALML4;ITPKB;PIK3C2B;INPP4A,0.28374991700917906,27/38,CDIPT;PLCZ1;PI4K2B;MTMR8;DGKE;MTMR7;DGKB;PLCD4;CALML6;PIK3C2A;SACM1L;PLCG2;MTMR3;DGKH;INPPL1;ITPR3;IMPA2;PRKCG;DGKQ;ITPR2;PIP5K1B;PIK3CB;ITPKB;PIK3C2B;INPP4A;PLCD3;PLCB3,38
Insulin signaling pathway,0.6210193162497097,32/53,EIF4E2;PRKAA1;GYS1;IRS1;LIPE;PRKAG1;RAF1;PDE3B;FBP2;TSC1;RPS6KB2;PYGM;BAD;INS;CALML6;FASN;SHC3;ARAF;MAP2K2;BRAF;INPPL1;FBP1;EIF4EBP1;PPP1R3C;PHKG1;GCK;CALML4;PHKA2;MAP2K1;AKT3;PRKAB1;PRKAR2B,0.7285139282892388,33/53,EIF4E2;PRKAA1;GYS1;IRS1;LIPE;PRKAG1;RAF1;PDE3B;FBP2;TSC1;PYGM;BAD;INS;CALML6;NRAS;FASN;SHC3;ARAF;MAP2K2;TRIP10;BRAF;INPPL1;PPP1R3B;G6PC3;EIF4EBP1;SORBS1;PPP1R3C;PIK3CB;PHKA2;MAP2K1;AKT3;PRKAB1;PRKAR2B,53
Osteoclast differentiation,0.6210193162497097,32/53,MAP3K14;NCF4;FHL2;IFNGR1;STAT2;LCP2;BLNK;SIRPG;PLCG2;IRF9;MAPK11;IFNGR2;TRAF2;CAMK4;FCGR2A;BTK;CSF1R;MAP2K6;LILRB1;FOS;CYBA;SQSTM1;TYROBP;PPP3CC;SYK;CTSK;RELB;NFKBIA;MAP2K1;AKT3;TNFRSF1A;LILRA5,0.292360467426367,37/53,MAP3K14;NCF4;IFNGR1;STAT2;LCP2;JUND;IFNAR1;BLNK;LILRA3;SIRPG;PLCG2;IRF9;MAPK11;IFNGR2;TRAF2;IKBKG;BTK;CSF1R;CALCR;TGFB1;NOX1;MAP2K6;LILRB1;FOS;CYBA;SQSTM1;PPP3CC;PIK3CB;SYK;LILRA4;CTSK;RELB;NFKBIA;MAP2K1;AKT3;TNFRSF1A;LILRA5,53
Proteoglycans in cancer,0.6276516915460151,41/68,MMP9;TIMP3;NANOG;HCLS1;RAF1;RPS6KB2;ITGB5;FZD3;CAMK2D;HSPB2;SDC2;TFAP4;FLNB;PLCG2;ARAF;RDX;MAPK11;MAP2K2;HPSE;FZD9;BRAF;PPP1R12C;TWIST2;ITPR3;RRAS2;FLNC;HOXD10;SMO;TLR2;PRKCG;FZD10;FZD8;WNT5B;GPC1;IQGAP1;SLC9A1;MAP2K1;AKT3;FZD2;WNT5A;PLAU,0.29534830872728157,47/68,MMP9;WNT7A;TIMP3;HCLS1;WNT10B;RAF1;WNT3A;ITGB5;CAMK2D;SDC2;COL1A1;IL12B;NRAS;TFAP4;WNT8B;FLNB;PLCG2;ARAF;RDX;MAPK11;MAP2K2;HPSE;WNT9A;FZD9;WNT2B;BRAF;PPP1R12C;TWIST2;ITPR3;RRAS2;FLNC;HOXD10;SMO;PRKCG;TGFB1;FZD8;ITPR2;WNT5B;WNT8A;PIK3CB;GPC1;IQGAP1;SLC9A1;MAP2K1;AKT3;FZD2;WNT5A,68
Retrograde endocannabinoid signaling,0.6298834377584037,44/73,GABRR1;DAGLA;GNG3;NDUFS3;GABRP;GABRA3;GNAI3;DAGLB;NDUFA13;GABRA6;NDUFA11;KCNJ3;RIMS1;NDUFB5;NDUFC1;GNAI1;CACNA1F;GNG8;MGLL;NDUFAB1;MAPK11;ABHD6;GNG12;GNG5;NDUFA8;ITPR3;SLC17A7;NDUFB11;PRKCG;GRIA1;GABRA5;NDUFA4L2;NDUFA3;NDUFS8;NDUFA7;NDUFS6;NDUFB10;KCNJ6;NDUFB8;NDUFB1;NDUFB3;FAAH;ADCY4;GABRG3,0.16946617445388654,52/73,GABRR1;NDUFB2;DAGLA;GNG3;NDUFS3;GABRP;GABRA3;GNAI3;DAGLB;NDUFA13;GNG13;NDUFA11;KCNJ3;RIMS1;NDUFB5;NDUFC1;GNAI1;CACNA1A;GNG8;MGLL;NDUFAB1;MAPK11;KCNJ9;ABHD6;GNG12;NDUFA8;ITPR3;ADCY4;NDUFB11;PRKCG;CACNA1B;NDUFV2;GABRA5;NDUFA4L2;GRIA1;NDUFA3;NDUFS5;NDUFS8;NDUFA7;GNAQ;NDUFS6;ITPR2;NDUFA12;NDUFB4;KCNJ6;NDUFB8;NDUFB10;NDUFB1;NDUFB3;FAAH;GNB3;PLCB3,73
Phospholipase D signaling pathway,0.6406459385035759,27/45,GRM6;AGPAT1;PIK3CG;DNM3;RAF1;TSC1;DGKB;INS;AGT;PLA2G4A;DGKI;FCER1A;PLCG2;SHC3;AVP;MAP2K2;PLD2;DGKH;RRAS2;DGKQ;GRM4;SPHK2;PIP5K1B;SYK;MAP2K1;AKT3;ADCY4,0.1619095313016765,33/45,GRM6;PIK3CG;DNM3;DGKE;RAF1;TSC1;DGKB;INS;PLA2G4F;AGT;NRAS;PLA2G4A;FCER1A;PLCG2;SHC3;AVP;MAP2K2;GRM3;PLD2;CYTH3;DGKH;RRAS2;DGKQ;GRM4;SPHK2;PIP5K1B;PIK3CB;SYK;MAP2K1;AKT3;ADCY4;EGF;PLCB3,45
"Growth hormone synthesis, secretion and action",0.6406459385035759,27/45,IRS1;GHRH;GNAI3;IGFALS;RAF1;JAK2;GNAI1;CACNA1F;CREB3;PLCG2;GHRL;SHC3;MAPK11;MAP2K2;CREB3L4;ITPR3;PRKCG;MAP2K6;FOS;GHSR;MAP2K4;MAP2K1;AKT3;GHRHR;CREB3L1;ADCY4;CSH2,0.9340995997119346,25/45,IRS1;GNAI3;RAF1;JAK2;GNAI1;NRAS;PLCG2;GHRL;SHC3;MAPK11;MAP2K2;CREB3L4;ITPR3;PRKCG;MAP2K6;FOS;GNAQ;ITPR2;PIK3CB;MAP2K4;MAP2K1;AKT3;ADCY4;CSH2;PLCB3,45
Yersinia infection,0.6415298852945962,30/50,ARPC5;ARPC2;NLRC4;CCL2;RPS6KA2;LCP2;IRF3;NLRP3;CD8A;ITGA4;LIMK1;MAPK11;MAP2K2;IL18;TRAF2;FCGR2A;ARPC1B;PYCARD;MAP2K6;FOS;RPS6KA6;PIP5K1B;NFKBIA;ARPC3;MAP2K4;DOCK1;AKT3;MAP2K1;WAS;ARPC5L,0.2912351415976268,35/50,ARPC1A;IL10;NLRC4;CCL2;ARPC2;RPS6KA2;LCP2;IRF3;NLRP3;CD8A;ITGA4;LIMK1;CD8B;MAPK11;MAP2K2;CD4;IL18;TRAF2;IKBKG;ARPC1B;MAP2K6;FOS;GNAQ;RPS6KA6;WASL;PIP5K1B;PIK3CB;NFKBIA;ARPC3;MAP2K4;DOCK1;AKT3;MAP2K1;WAS;ARPC5L,50
Acute myeloid leukemia,0.642524001869578,15/25,RPS6KB2;BAD;RUNX1T1;BRAF;CSF1R;TCF7L1;MAP2K1;ARAF;AKT3;MAP2K2;RAF1;ITGAM;PML;EIF4EBP1;CCNA2,0.31440691624005473,18/25,BAD;IKBKG;RUNX1T1;BRAF;PIK3CB;CSF1R;NRAS;TCF7L1;MAP2K1;ARAF;TCF7L2;MAP2K2;RAF1;AKT3;PML;ITGAM;EIF4EBP1;CCNA2,25
Long-term potentiation,0.642524001869578,15/25,CAMK2D;PPP3CC;BRAF;CAMK4;CALML6;ITPR3;CALML4;RPS6KA2;PRKCG;ARAF;GRIA1;MAP2K2;RAF1;MAP2K1;RPS6KA6,0.4765176127862376,17/25,CAMK2D;PPP3CC;BRAF;ITPR3;CALML6;NRAS;ITPR2;RPS6KA2;PRKCG;ARAF;GRIA1;MAP2K2;RAF1;MAP2K1;GNAQ;RPS6KA6;PLCB3,25
Primary immunodeficiency,0.6462462015156802,12/20,ICOS;IL7R;BTK;AICDA;TNFRSF13B;TAP1;TAP2;CD40LG;RAG2;IL2RG;BLNK;CD8A,0.2520185390561398,15/20,ICOS;IL7R;IKBKG;TNFRSF13C;CD8B;BTK;TAP1;TAP2;CD40LG;RAG2;RFXAP;CD4;IL2RG;BLNK;CD8A,20
Asthma,0.6535030616595017,9/15,FCER1A;HLA-DRB1;IL9;HLA-DRB3;CD40LG;HLA-DRB4;HLA-DMB;PRG2;HLA-DOB,0.8906679310013924,8/15,IL10;FCER1A;HLA-DRB1;CD40LG;HLA-DRB4;HLA-DMB;PRG2;HLA-DOB,15
GnRH signaling pathway,0.6668481002623354,19/32,GNRH1;RAF1;FSHB;CAMK2D;CALML6;CACNA1F;PLA2G4A;MAPK11;MAP2K2;PLD2;GNRH2;ITPR3;MAP2K6;EGR1;MMP14;CALML4;MAP2K4;MAP2K1;ADCY4,0.4152951951114322,22/32,GNRH1;RAF1;CAMK2D;PLA2G4F;CALML6;NRAS;PLA2G4A;MAPK11;MAP2K2;PLD2;GNRH2;LHB;ITPR3;MAP2K6;EGR1;GNAQ;ITPR2;MMP14;MAP2K4;MAP2K1;ADCY4;PLCB3,32
