set,Real_P,Real_FDR,Real_Overlap,Real_Genes,Syn_P,Syn_FDR,Syn_Overlap,Syn_Genes,Genes
RNA transport,1.7670674535230828e-06,0.00047357407754418623,58/66,EIF4E2;NUP35;RPP38;POP7;NUP98;THOC3;EIF3H;EIF4EBP1;RPP40;NUP205;FXR2;GEMIN6;NXF5;NUP54;CLNS1A;PABPC5;RPP25;EIF2B5;MAGOH;UPF1;EIF1B;DDX19A;NUP37;NXT1;PABPC3;THOC2;GEMIN5;ACIN1;NUP210L;NUP85;THOC7;DDX20;TACC3;TGS1;EIF2B1;RAE1;XPO5;NUP214;ELAC1;EIF3J;NUP62;EIF5B;THOC6;DDX19B;NXT2;NUP133;FUS;EIF4G1;AAAS;THOC1;EIF2B2;POP5;NUP107;SENP2;EEF1A2;EIF4A3;PNN;NXF3,4.0728433654869386e-05,0.010915220219504996,59/66,EIF4E2;NUP35;RPP38;POP7;NUP98;THOC3;EIF3H;EIF4EBP1;RPP40;NUP205;FXR2;GEMIN6;NUP54;CLNS1A;PABPC5;EIF2B5;MAGOH;RPP21;UPF1;DDX19A;NUP37;NXT1;PABPC3;THOC2;GEMIN5;ACIN1;NUP210L;NUP85;THOC7;DDX20;TACC3;TGS1;EIF2B1;RAE1;XPO5;NUP214;ELAC1;EIF3J;NUP62;EIF5B;THOC6;EIF4EBP3;DDX19B;NXT2;NUP133;RANGAP1;FUS;EIF4G1;AAAS;THOC1;EIF2B2;POP5;NUP107;SENP2;EEF1A2;EIF4A3;PNN;THOC5;NXF3,66
Spliceosome,0.0003314810211038825,0.044418456827920255,43/51,SF3B4;SNRPE;PQBP1;THOC3;CTNNBL1;USP39;SART1;PRPF6;PRPF18;PRPF4;MAGOH;SMNDC1;PRPF3;SNW1;DHX38;AQR;THOC2;ACIN1;SNRPG;SNRPD3;HSPA6;SF3B2;CDC5L;DDX23;SNRPB2;SF3B5;DHX16;SF3B1;PPIH;DHX15;ISY1;PHF5A;LSM6;HSPA1L;PRPF40A;EFTUD2;FUS;LSM7;DHX8;THOC1;BUD31;LSM2;EIF4A3,0.0001808766537808116,0.01615831440441917,46/51,WBP11;SF3B4;SNRPE;BCAS2;PQBP1;THOC3;CTNNBL1;USP39;SART1;PRPF6;PRPF18;PRPF4;MAGOH;CWC15;SMNDC1;PRPF3;SNW1;DHX38;AQR;THOC2;ACIN1;SNRPG;SNRPD3;HSPA6;SF3B2;DDX23;SNRPB2;SF3B5;SF3B1;PPIH;DHX15;ISY1;PHF5A;LSM6;HSPA1L;SF3A2;PRPF40A;EFTUD2;FUS;LSM7;DHX8;THOC1;BUD31;TRA2A;LSM2;EIF4A3,51
Amyotrophic lateral sclerosis,0.0007561124384248033,0.06754604449928243,113/153,ITPR3;PSMA5;DNAL4;MAP2K6;PSMD2;PIK3C3;RB1CC1;NDUFA8;NUP37;NXT1;ATXN2;NDUFS3;PSMA2;NUP210L;BAD;GPX6;NDUFA7;PSMC3;PSMB4;UQCRQ;PSMC5;GRIA1;C9ORF72;TANK;UQCRC1;TNFRSF1A;UBQLN4;ATF6;DNAL1;NDUFAB1;WDR41;COX7C;NUP205;PSMD11;UQCRC2;COX7A2;TUBA8;DDIT3;GABARAP;PPP3CC;NDUFC1;NDUFA13;DNAH2;PSMB3;ULK2;NUP214;NDUFA3;TNFRSF1B;MAPK11;COX7B2;PIK3R4;GPX2;DCTN2;SQSTM1;PSMD7;COX7A1;NUP98;NDUFA4L2;PSMD8;TUBB8;NXF5;GPX3;KIF5B;NUP85;CYC1;TUBAL3;NRG4;UBQLN2;NRG2;TRAF2;NDUFS6;NUP62;NDUFB5;NXT2;NUP133;FUS;MAP3K5;DCTN5;COX6B1;TUBA3C;PSMD6;GPX5;DNALI1;NUP35;COX5B;COX8A;TUBA1A;FIG4;PFN3;COX6C;PSMD4;NUP54;PSMD14;ACTR1B;TUBB2A;NDUFB3;DNAH9;SDHB;RAE1;NDUFB10;COX7B;DAXX;NDUFS8;ANXA7;PRPH;NDUFB8;KIF5A;NDUFB11;NDUFB1;NUP107;NDUFA11;PSMA4;NXF3,0.0001774977251191026,0.01615831440441917,124/153,ITPR3;PSMA5;DNAL4;MAP2K6;PSMB6;PSMD2;RB1CC1;NRBF2;TUBA1B;NDUFA8;NDUFB4;NUP37;NXT1;ATXN2;NDUFS3;PSMA2;NUP210L;BAD;EIF2AK3;GPX6;NDUFA7;PSMC3;PSMB4;UQCRQ;PSMC5;GRIA1;C9ORF72;TANK;UQCRC1;TNFRSF1A;GPX1;UBQLN4;SMCR8;ATF6;DNAL1;NDUFAB1;WDR41;COX7C;NUP205;UQCRC2;COX7A2;TUBA8;GABARAP;COX6A2;PPP3CC;NDUFS5;NDUFC1;NDUFS4;NDUFA13;PFN4;DNAH2;PSMB3;ULK2;NUP214;NDUFA3;TNFRSF1B;MAPK11;DCTN2;PIK3R4;GPX2;MATR3;DNAI1;WIPI1;KLC2;PSMD7;SQSTM1;COX7A1;NDUFV2;NUP98;NDUFA4L2;PSMD8;TUBB8;NDUFA12;GPX3;NUP85;CYC1;UBQLN2;TRAF2;NDUFS6;NUP62;NDUFB2;KLC3;COX6A1;NXT2;NDUFB5;NUP133;FUS;MAP3K5;DCTN5;PSMA8;COX6B1;TUBA3C;PSMD6;DNALI1;NUP35;COX5B;COX8A;TUBA1A;FIG4;PFN3;COX6C;PSMD4;NUP54;PSMD14;TUBB2A;NDUFB3;DNAH9;RAE1;ANG;NDUFB10;COX7B;DAXX;NDUFS8;ANXA7;PRPH;NDUFB8;KIF5A;NDUFB11;HDAC6;NDUFB1;NUP107;NDUFA11;PSMA4;NXF3,153
Ribosome,0.002610103812734368,0.17487695545320267,39/48,MRPL28;MRPL9;RPS12;RPS21;MRPL11;RPS23;MRPS17;MRPS7;MRPS9;MRPS14;RPS20;RPS18;RPS3;RPL36;MRPL12;MRPL15;UBA52;RPS16;RPS9;RPL10L;MRPL16;MRPL27;MRPS16;MRPL23;MRPL17;RPS27L;MRPL36;RPL8;MRPL13;MRPL1;MRPL22;MRPL4;MRPL14;RPL22L1;RPL36AL;MRPS18C;RPL35A;MRPS2;RPL7,0.00043082157697327657,0.028865045657209532,43/48,MRPL28;MRPL9;RPS12;RPL3L;RPS21;MRPL11;RPS23;RPL26;MRPS17;MRPS7;MRPS9;RPS20;RPS18;RPS3;RPL36;RPL11;MRPL12;MRPL35;MRPL15;UBA52;RPS16;RPS9;MRPL16;MRPL32;MRPL27;MRPS16;MRPL23;MRPS15;MRPL17;RPS27L;MRPL36;RPL8;MRPL13;MRPL1;MRPL22;MRPL4;MRPL14;RPL22L1;RPL36AL;MRPS18C;RPL35A;MRPS2;RPL7,48
mRNA surveillance pathway,0.00474558919175261,0.21196965056494993,32/39,PPP2R5B;PPP2R2B;ETF1;GSPT2;NXF5;MSI2;PABPC5;PPP2R3B;UPF1;MAGOH;SMG5;CSTF2;DAZAP1;DDX19A;NXT1;SYMPK;PABPC3;ACIN1;MSI1;CSTF1;PPP2R2A;PAPOLB;DDX19B;NXT2;SSU72;FUS;CPSF1;PPP2R5E;CPSF3;EIF4A3;PNN;NXF3,0.07974659268427724,0.4857292463496886,31/39,PELO;PPP2R5B;PPP2R2B;ETF1;GSPT2;MSI2;PABPC5;PPP2R3B;UPF1;MAGOH;SMG5;CSTF2;DAZAP1;DDX19A;NXT1;SYMPK;PABPC3;ACIN1;MSI1;CSTF1;PPP2R2A;PAPOLB;DDX19B;NXT2;PPP2R5E;FUS;CPSF1;CPSF3;EIF4A3;PNN;NXF3,39
Aminoacyl-tRNA biosynthesis,0.004514438495246235,0.21196965056494993,15/16,MARS2;PSTK;FARS2;MTFMT;RARS2;DARS2;NARS2;TARS2;WARS2;FARSA;AARS2;SARS2;LARS2;YARS2;IARS2,0.07192955439478847,0.47017367262934906,14/16,MARS2;PSTK;FARS2;MTFMT;RARS2;DARS2;NARS2;WARS2;FARSA;AARS2;SARS2;LARS2;YARS2;IARS2,16
DNA replication,0.0069370990379530205,0.2655917917387728,14/15,RPA1;LIG1;RNASEH2A;RFC5;POLA2;RPA3;RNASEH1;RPA4;RNASEH2B;PRIM1;POLE2;RFC2;SSBP1;POLA1,0.024193560444511427,0.24937977688957932,14/15,RPA2;RNASEH2A;RFC5;POLA2;RPA3;RNASEH1;RPA4;LIG1;RNASEH2B;PRIM1;POLE2;RFC2;SSBP1;POLA1,15
Parkinson disease,0.009999357547324955,0.29775864696478754,77/106,ITPR3;PSMA5;PSMD2;CALML4;NDUFA8;NDUFS3;PSMA2;NDUFA7;PSMC3;PSMB4;SLC6A3;UQCRQ;PSMC5;UQCRC1;ATF6;SLC25A31;NDUFAB1;COX7C;UBA7;UQCRC2;PSMD11;COX7A2;TUBA8;DDIT3;TRAP1;NDUFC1;NDUFA13;PPIF;SNCAIP;PSMB3;GNAI3;GNAI1;NDUFA3;COX7B2;RYR3;PSMD7;COX7A1;NDUFA4L2;PSMD8;TUBB8;SLC18A2;SNCA;HTRA2;KIF5B;NFE2L2;CYC1;TUBAL3;NDUFS6;NDUFB5;MAP3K5;COX6B1;TUBA3C;PSMD6;COX5B;COX8A;TUBA1A;TXN2;COX6C;SLC18A1;PSMD4;CALML6;PSMD14;UBA52;CAMK2D;TUBB2A;NDUFB3;SDHB;NDUFB10;COX7B;DAXX;NDUFS8;NDUFB8;KIF5A;NDUFB11;NDUFB1;NDUFA11;PSMA4,0.0032949205558669512,0.08788216719364544,85/106,ITPR3;PSMA5;PSMB6;PSMD2;TUBA1B;NDUFA8;NDUFB4;NDUFS3;PSMA2;EIF2AK3;NDUFA7;PSMC3;PSMB4;SLC6A3;UQCRQ;PSMC5;UQCRC1;ATF6;NDUFAB1;COX7C;MAOA;UBA7;UQCRC2;COX7A2;TUBA8;COX6A2;TRAP1;NDUFS5;NDUFC1;NDUFS4;NDUFA13;PPIF;SNCAIP;PSMB3;GNAI3;GNAI1;NDUFA3;UBE2L6;RYR3;KLC2;PSMD7;COX7A1;NDUFV2;NDUFA4L2;PSMD8;TUBB8;NDUFA12;SLC18A2;SNCA;NFE2L2;CYC1;NDUFS6;NDUFB2;DRD1;KLC3;COX6A1;NDUFB5;UBE2J1;MAP3K5;PSMA8;COX6B1;TUBA3C;PSMD6;COX5B;COX8A;TUBA1A;TXN2;COX6C;SLC18A1;PSMD4;CALML6;PSMD14;UBA52;TUBB2A;NDUFB3;NDUFB10;COX7B;DAXX;NDUFS8;NDUFB8;KIF5A;NDUFB11;NDUFB1;NDUFA11;PSMA4,106
Huntington disease,0.00993542356512255,0.29775864696478754,91/127,PSMA5;DNAL4;PSMD2;PIK3C3;RB1CC1;NDUFA8;CREB3;CLTA;NDUFS3;POLR2F;PSMA2;AP2S1;GPX6;NDUFA7;PSMC3;PSMB4;UQCRQ;PSMC5;CREB3L4;GRIA1;UQCRC1;TAF4;SLC25A31;DNAL1;NDUFAB1;COX7C;CREB3L1;HDAC1;UQCRC2;PSMD11;COX7A2;TUBA8;CLTCL1;NDUFC1;NDUFA13;PPIF;DNAH2;POLR2I;PSMB3;POLR2C;ULK2;NDUFA3;SIN3A;COX7B2;GPX2;PIK3R4;DCTN2;POLR2B;PSMD7;COX7A1;NDUFA4L2;PSMD8;TUBB8;GPX3;POLR2J;KIF5B;CYC1;TUBAL3;POLR2G;TRAF2;NDUFS6;NDUFB5;MAP3K5;DCTN5;COX6B1;TUBA3C;PSMD6;GPX5;POLR2E;DNALI1;COX5B;COX8A;TUBA1A;COX6C;PSMD4;PSMD14;ACTR1B;TUBB2A;NDUFB3;POLR2H;DNAH9;SDHB;NDUFB10;COX7B;NDUFS8;NDUFB8;KIF5A;NDUFB11;NDUFB1;NDUFA11;PSMA4,0.0005878927745681061,0.031511052716850486,103/127,PSMA5;DNAL4;PSMB6;PSMD2;RB1CC1;NRBF2;TUBA1B;NDUFA8;NDUFB4;CLTA;NDUFS3;POLR2F;PSMA2;AP2S1;GPX6;NDUFA7;PSMC3;PSMB4;UQCRQ;PSMC5;CREB3L4;GRIA1;UQCRC1;GPX1;TAF4;DNAL1;NDUFAB1;COX7C;GNAQ;HDAC1;UQCRC2;COX7A2;TBP;TUBA8;CLTCL1;COX6A2;NDUFS5;NDUFC1;NDUFS4;NDUFA13;PPIF;DNAH2;POLR2I;PSMB3;POLR2C;ULK2;NDUFA3;SIN3A;DCTN2;GPX2;PIK3R4;POLR2B;DNAI1;WIPI1;SOD2;KLC2;PSMD7;COX7A1;NDUFV2;NDUFA4L2;PSMD8;TUBB8;NDUFA12;GPX3;POLR2J;CACNA1B;CYC1;POLR2G;TRAF2;NDUFS6;NDUFB2;KLC3;COX6A1;NDUFB5;MAP3K5;DCTN5;PSMA8;COX6B1;TUBA3C;PSMD6;DNALI1;POLR2E;COX5B;COX8A;TUBA1A;COX6C;PSMD4;HDAC2;PSMD14;TUBB2A;NDUFB3;POLR2H;DNAH9;TBPL1;NDUFB10;COX7B;NDUFS8;NDUFB8;KIF5A;NDUFB11;NDUFB1;NDUFA11;PSMA4,127
RNA polymerase,0.011204218572851997,0.30027305775243357,16/18,POLR2E;POLR3K;POLR2I;POLR1E;POLR3G;POLR2J;POLR2H;POLR3GL;POLR2G;POLR2F;POLR3H;POLR2C;POLR1C;POLR3D;POLR2B;POLR3E,0.008879852592976911,0.13998826440693013,17/18,POLR2E;POLR3K;POLR2I;POLR3C;POLR1E;POLR3G;POLR2J;POLR2H;POLR3GL;POLR2G;POLR3F;POLR2F;POLR2C;POLR1C;POLR3D;POLR2B;POLR3E,18
Cardiac muscle contraction,0.0161663178416149,0.39387028923207207,37/48,MYL2;COX5B;COX7A1;COX7C;RYR2;CACNA1F;CACNG5;CACNA2D4;CACNG8;COX8A;ATP1A2;CACNG6;CASQ2;COX6C;UQCRC2;CACNB4;COX7A2;ATP1A3;TNNI3;ASPH;SLC9A7;ATP1B2;CYC1;ATP2A1;SLC9A1;UQCRQ;COX7B;CACNG1;UQCRC1;ATP1A1;CACNG3;COX6B1;CACNG2;CACNG4;HRC;COX7B2;ATP1B3,0.11053392020820442,0.588775569849799,37/48,MYL2;COX5B;COX7A1;COX7C;RYR2;CACNA2D4;CACNG5;COX8A;ATP1A2;CACNG6;CASQ2;COX6C;UQCRC2;CACNB4;CACNG7;COX7A2;COX6A2;ATP1A3;TNNI3;ASPH;SLC9A7;ATP1B2;CYC1;ATP2A1;SLC9A1;UQCRQ;COX7B;CACNG1;UQCRC1;COX6A1;ATP1A1;CACNG3;COX6B1;CACNG2;CACNG4;HRC;ATP1B3,48
Nucleotide excision repair,0.018864121494133485,0.42129871336898117,20/24,RPA4;ERCC6;GTF2H5;ERCC5;RPA1;RPA3;RAD23A;DDB2;ERCC4;RFC5;RBX1;CDK7;GTF2H1;CETN2;LIG1;CCNH;POLE2;RFC2;GTF2H4;XPC,0.026340899608343602,0.2521200391084316,21/24,RPA4;GTF2H5;ERCC5;RPA2;ERCC3;GTF2H3;RPA3;RAD23A;DDB2;ERCC4;RFC5;RBX1;CDK7;GTF2H1;CETN2;LIG1;CCNH;XPA;POLE2;RFC2;XPC,24
Ribosome biogenesis in eukaryotes,0.02057808163804471,0.4242250676150755,27/34,RPP38;POP7;REXO1;DKC1;UTP18;NXF5;HEATR1;RPP40;RPP25;IMP3;NXT1;SPATA5;RIOK2;TBL3;NVL;GTPBP4;RBM28;MDN1;IMP4;NAT10;RCL1;NXT2;UTP6;PWP2;POP5;XRN2;NXF3,0.0014603109091298008,0.05644092211261963,31/34,RPP38;POP7;REXO1;DKC1;UTP18;UTP14C;HEATR1;RPP40;FCF1;IMP3;NXT1;SPATA5;RIOK2;TBL3;NVL;GTPBP4;RBM28;WDR75;MDN1;IMP4;MPHOSPH10;NAT10;TCOF1;RCL1;NXT2;UTP6;PWP2;POP5;GNL2;XRN2;NXF3,34
Cell cycle,0.03420747860816522,0.5989892322537725,36/48,ANAPC10;CDC14A;TFDP2;WEE1;CHEK1;HDAC1;CCNE1;BUB1;ZBTB17;GADD45A;CCNE2;CDKN1C;CDC20;CDC26;PTTG1;GADD45G;BUB1B;CCNA2;E2F3;SMC3;RBX1;CCNB3;CDK7;ANAPC2;ANAPC11;ATR;YWHAH;TTK;PTTG2;CDC14B;CCNH;CDC16;CDC6;CDC23;E2F1;CCNB2,0.00480942280041636,0.10741044254263205,41/48,ANAPC10;RAD21;CDC14A;TFDP2;WEE1;CHEK1;HDAC2;HDAC1;CCNE1;BUB1;ZBTB17;GADD45A;CDKN1C;CDC20;PTTG1;GADD45G;BUB1B;CDC27;CCNA2;E2F3;SMC3;RBX1;CCNB3;CDK7;ANAPC2;ANAPC11;ATR;YWHAH;TTK;PTTG2;CDC14B;ANAPC13;CCNH;CDC16;CDC6;CDC23;SFN;TGFB1;SMC1B;E2F1;CCNB2,48
Endocytosis,0.035760551179329705,0.5989892322537725,60/84,DAB2;IL2RB;STAM;EPN1;PLD2;VPS37B;ARFGEF1;VPS36;PSD4;RUFY1;ARPC1B;RAB5B;CLTCL1;VPS37D;WWP1;PIP5K1B;EHD4;KIF5B;PIP5KL1;CLTA;RAB11B;ARPC3;HSPA6;VPS4A;AP2S1;IL2RG;ZFYVE27;SNX12;ARPC5L;SH3GL2;FGFR2;SNX6;CHMP6;SPG21;EPS15L1;ARPC5;VPS26A;ARFGAP3;RUFY2;SNX4;VPS25;FOLR1;VPS37C;PSD2;KIF5A;PML;ARPC2;TFRC;STAMBP;ARFGEF2;VPS28;CAPZB;GBF1;SMURF2;GRK6;PARD3;ARF4;HSPA1L;USP8;DNM3,0.4611542417428642,0.949376809084005,58/84,DAB2;IL2RB;STAM;EPN1;PLD2;VPS37B;ARFGEF1;VPS36;PSD4;RAB5B;CHMP1B;CLTCL1;VPS37D;WWP1;PIP5K1B;EHD4;WASL;ARPC1A;PIP5KL1;CLTA;ARPC3;VPS4A;AP2S1;HSPA6;IL2RG;CHMP2A;ZFYVE27;SNX12;ARPC5L;SH3GL2;FGFR2;SH3GLB1;SNX6;TSG101;SPG21;CYTH3;EPS15L1;ARFGAP3;RUFY2;EHD1;VPS25;FOLR1;VPS37C;PSD;PSD2;KIF5A;IQSEC3;TFRC;STAMBP;VPS28;CAPZB;GBF1;SMURF2;GRK6;ARF4;HSPA1L;DNM3;SNX2,84
Fanconi anemia pathway,0.03294583712988568,0.5989892322537725,23/29,RPA4;FANCG;EME1;FANCB;PALB2;RPA1;RPA3;FANCC;BLM;RMI1;TELO2;FANCF;TOP3B;ERCC4;REV3L;ATR;POLN;POLH;BRIP1;UBE2T;WDR48;FANCA;BRCA2,0.3816940594388833,0.9046042263052287,21/29,RPA4;FANCG;EME1;FANCB;PALB2;RPA2;RPA3;FANCC;BLM;RMI1;TELO2;FANCF;TOP3B;ERCC4;REV3L;ATR;POLH;BRIP1;UBE2T;FANCA;BRCA2,29
Type I diabetes mellitus,0.8832652025569516,0.9999978724542887,8/16,HLA-DMB;IL12A;HLA-DRB3;PTPRN;HLA-DOB;HLA-DRB4;INS;HLA-DRB1,0.5887642871070058,0.9999999908549448,11/16,HLA-DMB;GAD2;IL12A;HLA-DRB3;LTA;PTPRN;HLA-DOB;INS;IL1B;IL12B;HLA-DRB1,16
Tyrosine metabolism,0.3542955558684298,0.9999978724542887,13/19,ALDH3A1;ADH7;AOC3;ADH1C;TYRP1;IL4I1;TPO;FAH;DBH;HGD;FAHD1;PNMT;GSTZ1,0.5885691489426472,0.9999999908549448,13/19,ALDH3A1;ALDH3B2;AOC3;MAOA;ADH4;TPO;FAH;DBH;HGD;FAHD1;AOX1;PNMT;GSTZ1,19
Ubiquitin mediated proteolysis,0.09711055801286858,0.9999978724542887,33/46,ANAPC10;FBXO2;KLHL9;UBE4A;UBA7;UBE2R2;WWP1;CUL2;PIAS4;CDC26;CDC20;DET1;UBA52;COP1;DDB2;HERC3;PIAS2;RBX1;HERC1;ANAPC2;BIRC2;ANAPC11;UBE2M;RHOBTB1;UBE2E2;UBE2NL;UBE2U;UBE2D4;PML;RNF7;CDC16;CDC23;SMURF2,0.14974396276310803,0.6472803551695637,35/46,STUB1;ANAPC10;FBXO2;UBE4A;UBA7;UBE2R2;WWP1;CUL2;PIAS4;CDC20;DET1;UBA52;COP1;DDB2;HERC3;CDC27;PIAS2;RBX1;HERC1;ANAPC2;BIRC2;ANAPC11;UBE2M;RHOBTB1;UBE2E2;UBE2NL;ANAPC13;UBE2L6;UBE2D4;UBE2J1;RNF7;CDC16;KLHL13;CDC23;SMURF2,46
VEGF signaling pathway,0.4224301077508194,0.9999978724542887,12/18,BAD;PRKCG;MAP2K2;RAF1;AKT3;PPP3CC;MAPK11;PLA2G4A;MAP2K1;PLCG2;SH2D2A;SPHK2,0.04090562655475906,0.3420196777776907,16/18,BAD;PLA2G4F;RAF1;AKT3;PRKCG;MAP2K2;PIK3CB;PPP3CC;MAPK11;PIK3CA;PLA2G4A;MAP2K1;PLCG2;SH2D2A;SPHK2;NRAS,18
"Valine, leucine and isoleucine degradation",0.07049208473311436,0.9999978724542887,18/23,HMGCLL1;ACADS;PCCA;AACS;ALDH9A1;ALDH6A1;HMGCS2;BCKDHA;MCCC1;HMGCL;IL4I1;EHHADH;OXCT1;MCCC2;MCEE;OXCT2;HIBADH;ALDH7A1,0.6974467592548484,0.9999999908549448,15/23,HMGCLL1;ACADS;PCCA;AACS;IVD;HADHB;ALDH6A1;HMGCS2;BCKDHA;MCCC1;HMGCL;EHHADH;MCCC2;DLD;AOX1,23
Various types of N-glycan biosynthesis,0.6855334823201606,0.9999978724542887,10/17,B4GALT1;RPN2;MGAT2;MGAT4C;ALG12;MGAT4A;ALG2;CHST9;B4GALT3;TUSC3,0.5210969081267194,0.9934006185891936,12/17,B4GALT1;RPN2;MGAT2;ALG12;HEXB;MGAT4A;ALG11;ALG2;CHST9;B4GALT3;TUSC3;HEXA,17
Vascular smooth muscle contraction,0.736423961716487,0.9999978724542887,35/60,RAF1;ITPR3;CACNA1F;PLA2G12A;PLA2G1B;PLA2G2A;NPPA;EDN2;CALML6;ADM;CALML4;EDN1;ARAF;ADORA2B;PLA2G4A;KCNMB4;ADCY4;AGT;PLA2G10;NPPC;CALCB;PPP1R12C;MYLK2;ADRA1A;PRKCG;MAP2K2;NPPB;KCNMB3;BRAF;RAMP2;PPP1R14A;CALCRL;MAP2K1;AVP;ADRA1D,0.987184103887786,0.9999999908549448,33/60,RAF1;PLA2G6;ITPR3;GNAQ;PLA2G2A;NPPA;EDN2;CALML6;ADM;MYL6B;PLA2G4F;EDN1;ARAF;PLA2G4A;KCNMB4;ADCY4;AGT;PLA2G10;NPPC;CALCB;PPP1R12C;MYLK2;GUCY1A2;PRKCG;MAP2K2;NPPB;KCNMB3;BRAF;RAMP2;PPP1R14A;CALCRL;MAP2K1;AVP,60
Vibrio cholerae infection,0.4004658246447619,0.9999978724542887,14/21,ATP6V1D;ATP6V0E2;PDIA4;TJP2;ATP6V1G3;ATP6V1G2;SEC61A1;ATP6V1B2;ATP6V0A2;ATP6V0D1;TCIRG1;ATP6V1E1;ATP6V1B1;PLCG2,0.647039879203638,0.9999999908549448,14/21,ATP6V1D;ATP6V1G1;ATP6V0E2;PDIA4;ATP6V1G3;ATP6V1F;ATP6V1G2;SEC61A1;ATP6V1B2;ATP6V0A2;ATP6V0D1;ATP6V1E1;ATP6V1B1;PLCG2,21
Thyroid hormone signaling pathway,0.41361865027905015,0.9999978724542887,32/50,PFKM;RAF1;AKT3;ATP1A2;GATA4;SLC16A2;HDAC1;MAP2K1;MED12;SLC16A10;MED4;ATP1A3;NOTCH1;PLCD4;PLCG2;BAD;ATP1B2;ATP2A1;SLC9A1;SLCO1C1;NOTCH2;TBC1D4;SIN3A;RXRB;PRKCG;MAP2K2;NCOA2;ATP1A1;DIO1;MED12L;NOTCH3;ATP1B3,0.019532791357480483,0.23353279279449424,41/50,PFKM;RAF1;AKT3;ATP1A2;GATA4;SLC16A2;HDAC2;HDAC1;MAP2K1;MED12;PIK3CA;SLC16A10;RXRG;MED4;ATP1A3;KAT2A;NOTCH1;PFKP;PLCD4;PLCG2;NRAS;BAD;ATP1B2;ATP2A1;SLC9A1;SLCO1C1;NOTCH2;TBC1D4;SIN3A;RXRB;PRKCG;MAP2K2;ATP1A1;PIK3CB;MED30;SLC2A1;PLCD3;DIO1;MED12L;NOTCH3;ATP1B3,50
Thyroid hormone synthesis,0.24569119159425915,0.9999978724542887,24/35,ITPR3;GSR;SLC5A5;CREB3L1;ATP1A2;DUOX1;GPX3;PDIA4;TTF1;CREB3;ATP1A3;TG;ADCY4;ATP1B2;GPX6;CREB3L4;DUOXA2;PRKCG;ATP1A1;TPO;TTR;GPX2;ATP1B3;GPX5,0.2687757037144989,0.8148821121726627,26/35,ASGR2;ITPR3;GSR;LRP2;SLC5A5;ATP1A2;GNAQ;DUOX1;GPX3;PDIA4;TTF1;ATP1A3;TSHB;TG;ADCY4;ATP1B2;GPX6;CREB3L4;DUOXA2;PRKCG;GPX1;ATP1A1;TPO;TTR;GPX2;ATP1B3,35
Tight junction,0.8145195330576289,0.9999978724542887,34/60,PRKAB1;MYL2;WAS;RDX;TUBA1A;PPP2R2B;DLG1;GATA4;ARPC1B;HCLS1;TUBA8;CLDN10;CLDN2;SYMPK;CD1C;ARPC3;ARPC5L;TJP2;TUBAL3;PRKAG1;ARPC5;PPP2R2A;CLDN7;PRKAA1;CD1B;ARHGEF2;CLDN23;ARPC2;MAP3K5;TUBA3C;CLDN15;PARD3;IGSF5;MPDZ,0.9936981615646463,0.9999999908549448,32/60,PRKAB1;MYL2;WAS;TUBA1A;PPP2R2B;DLG1;MARVELD3;GATA4;CLDN6;HCLS1;MYL6B;TUBA8;TUBA1B;CLDN4;AMOTL2;ARPC1A;SYMPK;CD1C;ARPC3;ARPC5L;PRKAG1;PPP2R2A;PRKAA1;CD1B;ARHGEF2;CLDN23;MAP3K5;TUBA3C;CLDN15;LLGL1;IGSF5;MPDZ,60
Toll-like receptor signaling pathway,0.8972454023441689,0.9999978724542887,24/45,FOS;AKT3;MAP2K4;TLR5;CCL5;MAP2K6;TLR3;IFNA10;IKBKE;TLR8;IL12A;IFNA8;IRF3;CCL4;TLR2;TLR9;MAP3K8;MAP2K2;CTSK;TICAM2;MAPK11;RIPK1;MAP2K1;NFKBIA,0.2703859637478006,0.8148821121726627,33/45,FOS;AKT3;MAP2K4;IFNAR1;TLR5;IFNA14;IFNA2;MAP2K6;CCL5;PIK3CA;IFNA21;LBP;IFNA6;IKBKE;TLR8;IL12A;IFNA8;IRF3;CCL4;TLR2;IL1B;TLR1;MAP3K8;TLR9;MAP2K2;CTSK;PIK3CB;MAPK11;RIPK1;IKBKG;MAP2K1;IL12B;NFKBIA,45
Toxoplasmosis,0.09711055801286858,0.9999978724542887,33/46,AKT3;LAMC3;MAP2K6;PIK3CG;HLA-DRB3;JAK2;LAMB2;HSPA6;PPIF;HLA-DRB1;BAD;IFNGR2;LAMB1;IL12A;GNAI3;LAMA2;GNAI1;HLA-DOB;BIRC2;TLR2;HLA-DRB4;LAMA3;TNFRSF1A;IFNGR1;HLA-DMB;ALOX5;MAPK11;ITGA6;IL10RB;LAMB4;CD40LG;HSPA1L;NFKBIA,0.043390556135975686,0.3420196777776907,37/46,AKT3;LAMA5;LAMC3;NFKBIB;MAP2K6;PIK3CG;HLA-DRB3;JAK2;IL10;LAMB2;HSPA6;PPIF;HLA-DRB1;BAD;IFNGR2;IL12A;GNAI3;LAMA2;GNAI1;HLA-DOB;BIRC2;TLR2;LAMA3;TNFRSF1A;IFNGR1;HLA-DMB;ALOX5;MAPK11;ITGA6;IL10RB;IKBKG;LAMB4;CD40LG;TGFB1;IL12B;HSPA1L;NFKBIA,46
