set,Real_P,Real_Overlap,Real_Genes,Syn_P,Syn_Overlap,Syn_Genes,Genes
protein transport (GO:0015031),0.4468262283201516,91/146,RAB11B;TBC1D10A;ATP6V0D1;ATP6V0E2;SNX6;STX3;TBC1D2;TBC1D21;GPIHBP1;ARFIP2;TRIM23;TBC1D16;ATP6V1D;STX10;RAB5B;SCAMP4;ATP6V1G2;ARFIP1;PPY;TFRC;ARRDC5;TBC1D22B;AP4M1;KIF13A;SNX4;CD3G;TBC1D17;TMED3;ARL4C;ATP6V1E1;TBC1D9;TCIRG1;ARRDC4;TMED4;LAMP2;SLC10A7;ARL14;COG7;SCG5;ATP6V1G3;ATP6V0A2;RAB3A;SIL1;RUFY1;TMED6;STX8;ARF4;RAB6C;NGFR;STXBP3;MTTP;RAB34;BBS2;CALCRL;STX7;LRSAM1;SEC31B;SCAMP5;UNC119;TOM1;EVI5L;ERP29;LRP1B;TBC1D4;AP3B1;TMED7;SYS1;ARHGEF2;RAB3GAP2;RAB26;TMED1;TICAM2;ATP6V1B2;SNX8;ARFGAP3;YWHAH;TMED9;LMAN2L;RAB15;STX2;TBC1D10C;SCFD2;GOLPH3;ATP6V1B1;ARL6;NAPA;STX12;RAB20;RAMP2;VPS26A;PDIA4,0.10072553510268223,103/146,TBC1D10A;RAB38;ATP6V0D1;PREB;ADPRH;ATP6V0E2;SNX6;STX3;TBC1D2;ATP6V1G1;LRP2;GGA1;GPIHBP1;ARFIP2;TRIM23;TBC1D16;RAB3C;ATP6V1D;STX10;RAB5B;SCAMP4;ATP6V1G2;ARFIP1;PPY;TFRC;ARRDC5;TBC1D22B;AP4M1;KIF13A;SNX4;CD3G;ATP6V1E2;TBC1D17;TMED3;ARL4C;ATP6V1E1;TBC1D22A;TBC1D9;ARFRP1;STX17;TCIRG1;HFE;ARRDC4;EHD1;AP2A1;TMED4;LAMP2;SLC10A7;TBC1D10B;SCG5;ATP6V1G3;ATP6V0A2;VAMP4;RUFY1;TMED6;CHMP1B;STX8;ARF4;RAB6C;NGFR;STXBP3;MTTP;RAB34;BBS2;STX11;CALCRL;STX7;LRSAM1;SEC31B;SCAMP5;UNC119;TOM1;TFR2;EVI5L;ERP29;UNC93B1;LRP1B;TBC1D4;AP3B1;TMED7;ARHGEF2;SYS1;RAB26;TMED1;ATP6V1B2;SNX8;ARFGAP3;YWHAH;TMED9;LMAN2L;RAB15;ATP6V1F;STX2;TBC1D10C;NAPB;SCFD2;PDCD6;GOLPH3;ATP6V1B1;ARL6;STX12;RAB20;PDIA4,146
negative regulation of chemotaxis (GO:0050922),0.4480691662850669,10/15,SEMA4A;SEMA3G;SLIT2;SEMA6C;NOTCH1;SEMA4D;SEMA4G;CORO1B;SEMA6B;SEMA3C,0.35887745298906404,11/15,SEMA4A;SEMA3G;SLIT2;SEMA6C;SEMA4B;NOTCH1;SEMA4D;SEMA4G;CORO1B;SEMA5A;SEMA3C,15
negative regulation of cell-substrate adhesion (GO:0010812),0.4480691662850669,10/15,GCNT2;ADAM15;CORO2B;MYOC;NOTCH1;ITGB1BP1;RASA1;JAG1;FBLN1;HOXA7,0.9596711520958092,7/15,GCNT2;CORO2B;NOTCH1;RASA1;JAG1;FBLN1;HOXA7,15
regulation of B cell activation (GO:0050864),0.4480691662850669,10/15,TLR9;IL4I1;AHR;SAMSN1;ZFP36L2;IKZF3;SLAMF8;TNFSF4;TNIP2;NOD2,0.9596711520958092,7/15,TLR9;AHR;IL10;ZFP36L2;SLAMF8;NOD2;TNIP2,15
steroid hormone biosynthetic process (GO:0120178),0.4480691662850669,10/15,DHCR7;FDX1;FDXR;HSD3B2;CYP17A1;STARD3NL;HSD17B6;CYP21A2;CYP11A1;CYP11B2,0.35887745298906404,11/15,DHCR7;AKR1B1;FDXR;SRD5A1;HSD3B2;CYP17A1;STARD3NL;HSD17B6;CYP21A2;HSD17B2;CYP11B2,15
intracellular protein transmembrane transport (GO:0065002),0.4480691662850669,10/15,TIMM17B;TIMM17A;TIMM23;PEX16;PEX14;RTN2;SRP54;PEX1;TIMM44;SEC61A1,0.014766288800351687,14/15,TIMM17B;TIMM17A;TIMM23;DNAJC15;PEX16;PEX12;PEX14;RTN2;SRP54;PEX1;TIMM44;SEC61A1;PEX6;PEX10,15
negative regulation of fat cell differentiation (GO:0045599),0.4480691662850669,10/15,BBS12;CCDC85B;WNT5A;RUNX1T1;LRP3;GPS2;ZFP36L2;ENPP1;E2F1;SIRT2,0.06383050713856853,13/15,BBS12;CCDC85B;TGFB1;WNT5A;WNT10B;RUNX1T1;LRP3;GPS2;ZFP36L2;ZFPM1;ENPP1;E2F1;SIRT2,15
intraciliary transport involved in cilium assembly (GO:0035735),0.4480691662850669,10/15,IFT172;HSPB11;IFT140;KIFAP3;IFT88;SSX2IP;DYNLL2;DYNLRB1;IFT74;TRAF3IP1,0.7610794770751036,9/15,IFT172;IFT140;TTC21B;KIFAP3;IFT88;SSX2IP;TTC30B;DYNLL2;IFT20,15
negative regulation of osteoblast differentiation (GO:0045668),0.4480691662850669,10/15,TWIST2;GREM1;NOTCH1;BAMBI;CITED1;SEMA4D;LRP5;LIMD1;TRPM4;RORB,0.35887745298906404,11/15,TWIST2;GREM1;FGF23;BAMBI;CITED1;NOTCH1;SEMA4D;LRP5;LIMD1;TRPM4;RORB,15
inositol phosphate metabolic process (GO:0043647),0.4480691662850669,10/15,PLCD4;INPP4A;IPMK;MINPP1;ITPKB;NUDT3;IMPA2;INPPL1;MIOX;PLCG2,0.35887745298906404,11/15,INPP4A;PLCD4;MINPP1;PLCD3;ITPKB;NUDT3;IMPA2;PLCZ1;INPPL1;PLCB3;PLCG2,15
positive regulation of Rho protein signal transduction (GO:0035025),0.4480691662850669,10/15,P2RY10;GPR55;F2RL3;P2RY8;GPR17;GPR18;RTN4R;SYNPO2L;GPR65;APOA1,0.5718783925632238,10/15,P2RY10;GPR55;F2RL3;P2RY8;GPR17;RTN4R;GPR65;SYNPO2L;ABRA;GPR174,15
semaphorin-plexin signaling pathway (GO:0071526),0.4480691662850669,10/15,SEMA4A;FARP2;PLXNA3;SEMA3G;SEMA6C;SEMA4D;NRP2;SEMA4G;SEMA6B;SEMA3C,0.17729646396125634,12/15,SEMA4A;FARP2;PLXNA3;SEMA3G;SEMA6C;SEMA4B;SEMA4D;NRP2;SEMA4G;SEMA5A;SEMA3C;PLXNB3,15
positive regulation of signaling (GO:0023056),0.4480691662850669,10/15,TBX5;RIMS1;EDN1;CDKN2AIP;HCRT;SNCA;CARTPT;NMU;SYT1;HOMER1,0.35887745298906404,11/15,TBX5;RIMS1;EDN1;KCTD13;HCRT;CDKN2AIP;SNCA;CARTPT;NMU;SYT1;HOMER1,15
response to ketone (GO:1901654),0.4480691662850669,10/15,SLIT3;CATSPER4;CATSPER3;CATSPER1;CCL19;SLIT2;CCR7;HSD3B2;CATSPER2;TGFBR3,0.5718783925632238,10/15,SLIT3;TGFB1;CATSPER3;CCL19;SLIT2;CCR7;HSD3B2;CATSPER2;TGFBR3;CCL21,15
"nucleotide-excision repair, DNA damage recognition (GO:0000715)",0.4480691662850669,10/15,GPS1;PARP1;CETN2;COPS7B;XPC;COPS8;UBA52;RBX1;COPS2;DDB2,0.35887745298906404,11/15,GPS1;PARP1;COPS5;CETN2;COPS7B;COPS8;UBA52;RBX1;COPS2;DDB2;COPS7A,15
calcium ion transport (GO:0006816),0.45125897565360107,36/57,CHRNA4;NMUR1;TRPV6;CATSPER1;CACNA2D4;ATP2A1;ATP2C1;CACNA1G;NALCN;TRPV2;CALCRL;TRPM8;MCOLN2;TRPM4;STIM2;MCOLN3;TRPC6;RYR2;TRPC5;CACNG8;TRPM5;ATP2C2;SLC24A4;CACNA1F;SLN;CSN2;SLC24A2;TRPC4AP;GRIN3A;CACNG6;STIM1;RAMP2;CCL5;RYR3;CYP27B1;CACNG3,0.4703154060687257,38/57,CHRNA4;NMUR1;TRPV6;CACNA2D4;ATP2A1;CACNA1A;ATP2C1;CACNA1G;NALCN;TRPV2;CALCRL;MCOLN2;TRPM4;STIM2;MCOLN3;TRPC6;RYR2;TRPV5;TRPC5;TRPM5;CACNG7;NMUR2;CASR;SLC24A4;KCNN4;TRPC7;CACNA1B;SLN;SLC24A2;TRPM1;TRPC4AP;GRIN3A;CACNG6;STIM1;CCL5;RYR3;CYP27B1;CACNG3,57
antigen processing and presentation of exogenous peptide antigen (GO:0002478),0.45750775230042634,31/49,HLA-DRB1;DYNC1H1;KIF18A;SEC24A;KIFAP3;DCTN2;DYNLL2;SH3GL2;HLA-DOB;SEC24C;KIF4A;CAPZB;OSBPL1A;CTSF;KIF26A;CLTA;CLEC4A;HLA-DMB;CENPE;KIF5A;HLA-DRB4;AP1S3;ACTR1B;AP2S1;LAG3;KIF22;HLA-DRB3;DCTN5;KIF2C;SPTBN2;KIF15,0.6743045312963056,31/49,HLA-DRB1;DYNC1H1;KIF18A;SEC24D;KIFAP3;DCTN2;DYNLL2;SEC24B;AP2A1;SH3GL2;HLA-DOB;KIF4A;CAPZB;AP1B1;KIF26A;CLTA;CLEC4A;CENPE;HLA-DMB;KIF5A;HLA-DRB4;AP1M2;AP1S3;ACTR1B;AP2S1;LAG3;KIF22;DCTN5;KIF2C;SPTBN2;KIF15,49
cellular response to organic substance (GO:0071310),0.45750775230042634,31/49,FOXH1;CCR7;HAX1;TWF2;PTPN5;HTRA2;CYP11B2;NDOR1;NCOA2;IL18;CYP1A1;CCL2;SLIT2;POU4F2;CRNN;IL1RAPL1;AMHR2;PTPN13;SIGIRR;TIPARP;EMD;KLF4;SLIT3;RAMP2;CYP1B1;BMPR1B;CCL5;CSF1R;NFAT5;HCLS1;CLEC3B,0.5612516461673447,32/49,FOXH1;CCR7;HAX1;TWF2;PTPN5;HTRA2;CYP11B2;NDOR1;TGFB1;NCOA2;IL18;CYP1A1;CCL2;SLIT2;POU4F2;IL1RAPL1;AMHR2;DCPS;PTPN13;LRP2;SIGIRR;TIPARP;EMD;KLF4;SLIT3;CYP1B1;BMPR1B;CCL5;CSF1R;NFAT5;HCLS1;CLEC3B,49
positive regulation of protein-containing complex assembly (GO:0031334),0.45750775230042634,31/49,ERCC5;PIH1D1;TPPP2;TCL1A;SNCA;GTF2H1;MMP1;FNIP1;PSMC3;CDC42EP2;LCP1;CAPG;GTF2H5;GTF2H4;PARP1;FAF1;RPS3;MED25;RPA1;PLEK;CHD1L;EIF4G1;ATR;PSMC5;SYK;TFRC;RBX1;TPPP;RPA3;DDB2;ERCC4,0.44192266337129754,33/49,ERCC5;PIH1D1;ERCC3;CLEC7A;TCL1A;SNCA;GTF2H1;TGFB1;MMP1;PSMC3;CDC42EP2;LCP1;CAPG;GTF2H5;PARP1;RPS3;MED25;RPA1;PLEK;CHD1L;SH3GLB1;EIF4G1;ATR;PSMC5;GTF2H3;SYK;TFRC;RBX1;TPPP;RPA3;CDH5;DDB2;ERCC4,49
muscle organ development (GO:0007517),0.45949662147687653,18/28,SGCE;MYH3;POU6F1;MYOD1;ITGB1BP2;SGCA;ITGA11;COL6A3;NEB;ITGA7;CHODL;LAMA2;SPEG;TBX1;TEAD4;EMD;SMTN;SGCG,0.47096861164199283,19/28,ITGA7;TEAD4;MEF2B;ITGB1BP2;MYOD1;ITGA11;DMD;CHODL;COL6A3;LAMA2;SPEG;SGCG;SGCA;TBX1;EMD;SGCE;MYH3;POU6F1;EVC,28
activation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0006919),0.45949662147687653,18/28,CASP5;BOK;NGFR;HSPE1;PYCARD;S100A9;CRADD;RIPK1;S100A8;RPS27L;SLC22A2;XDH;TRAF2;JAK2;F3;BAD;NLRC4;SNCA,0.31778988766601857,20/28,CASP5;NGFR;HSPE1;TRAF2;NLRC4;SNCA;BOK;BAD;S100A9;RIPK1;RPS27L;CASP8AP2;JAK2;NGF;COL4A3;NOD1;CRADD;S100A8;XDH;F3,28
regulation of T cell activation (GO:0050863),0.4678895268096429,13/20,IL27;CD2;IL4I1;SIRPG;CCL2;PYCARD;TNFAIP8L2;CCL5;TNFSF18;THY1;TNFRSF1B;VTCN1;CRTAM,0.8829461750093119,11/20,IL27;CD2;SIRPG;CCL2;TNFSF8;TNFAIP8L2;CCL5;CD4;TNFRSF1B;VTCN1;CRTAM,20
synaptic vesicle recycling (GO:0036465),0.4678895268096429,13/20,RAB3A;NLGN2;SYT7;PLD2;SNCA;SYT1;SNCG;SYT2;STON2;OPHN1;SNCB;TBC1D24;STON1,0.2520185390561398,15/20,NLGN2;WNT7A;STON1;SYT7;PLD2;TBC1D24;SYT1;SNCG;WNT3A;SYT2;STON2;OPHN1;SYT8;SNCA;SNCB,20
positive regulation of potassium ion transmembrane transport (GO:1901381),0.4678895268096429,13/20,ATP1B3;KCNJ16;GABBR2;ATP1B2;KCNJ3;KCNN3;KCNMB4;NOS1AP;NPPA;KCNMB3;KCNJ6;KCNJ15;KCNH2,0.12222170828693019,16/20,ATP1B3;KCNJ16;GABBR2;AMIGO1;ATP1B2;KCNJ9;KCNJ3;KCNN3;KCNMB4;KCNN4;NOS1AP;NPPA;KCNMB3;KCNJ6;KCNJ15;KCNH2,20
regulation of intracellular transport (GO:0032386),0.4678895268096429,13/20,SPAG5;MYBPC3;RAB11B;DYNC1H1;CRYAB;REEP6;MYLK2;NUP214;AAAS;NUMA1;LCP1;RNF139;RBM4,0.8829461750093119,11/20,SPAG5;DYNC1H1;REEP6;CRYAB;MYLK2;NUP214;TTC21B;AAAS;NUMA1;LCP1;RBM4,20
regulation of neuron differentiation (GO:0045664),0.47279914964369396,21/33,DKK1;KCTD11;HOXD3;YWHAH;CDK5RAP1;SIN3A;ASCL1;HEYL;NEUROD1;MMD;SIX3;LTK;ADRA2C;ALK;ADRA2B;BMP2;HEY1;NTF4;ARHGEF2;CDK5R1;CALR,0.36727229212346074,23/33,DKK1;HOXD3;YWHAH;CDK5RAP1;EIF2AK4;SIN3A;ASCL1;NKX2-5;HEYL;MMD2;NEUROD1;MMD;SIX3;LTK;ADRA2C;ALK;NGF;ADRA2B;HEY1;NEUROG1;ARHGEF2;CDK5R1;CALR,33
protein modification process (GO:0036211),0.47279914964369396,21/33,UBE2M;FBXO11;FBXO22;FBXO2;LCMT1;PHKA2;TGM5;RIPK3;CDKL3;PHEX;FBXL2;PARP1;RPN2;ARAF;UBA52;LOX;GNMT;RABGGTA;B4GALT7;PLOD2;UBA7,0.36727229212346074,23/33,UBE2M;DUSP12;FBXO11;FBXO22;FBXO2;LCMT1;ADPRH;PHKA2;TGM3;RIPK3;CDKL3;PHEX;FBXL2;PARP1;RPN2;ARAF;UBA52;LOX;GNMT;LIPT1;B4GALT7;PLOD2;UBA7,33
plasma membrane bounded cell projection organization (GO:0120036),0.47644822937003906,37/59,ADCYAP1;DTNBP1;ATP1B2;BLK;PRDM12;CCR7;KIFAP3;RAB25;RYK;CORO1B;TBC1D24;GPM6B;NRTN;MARK4;SH3GL2;UNC5A;STX3;LIMA1;MYOC;GPRIN2;ARFIP2;ROPN1;PLEK;BTG2;ROPN1B;FRY;PQBP1;MNS1;STMN4;TMEM108;ZFYVE27;CSF1R;BLOC1S1;OPHN1;LAMB1;ERCC6;CDK5R1,0.9127333959771324,34/59,ADCYAP1;DTNBP1;ATP1B2;CCR7;KIFAP3;RYK;CORO1B;TBC1D24;GPM6B;SAMD14;EHD1;MICALL1;NRTN;FLRT3;MARK4;SH3GL2;UNC5A;STX3;LIMA1;ARFIP2;ROPN1;PLEK;BTG2;FRY;PQBP1;MNS1;STMN4;TMEM108;ZFYVE27;CSF1R;BLOC1S1;OPHN1;CCL21;CDK5R1,59
peptidyl-serine phosphorylation (GO:0018105),0.47644822937003906,37/59,MAST2;CAMK1D;PNCK;ULK2;RPS6KB2;CAB39;RPS6KA4;PLK2;MAP3K12;MAP2K2;DMPK;BRSK1;TOP1;SGK3;AKT3;MORC3;STK32A;HIPK1;PKN3;RIPK1;IKBKE;DGKQ;PRKX;PDK3;TTK;RPS6KA2;PRKCG;CLSPN;RPS6KA6;ATR;NEK6;SGK1;CAMK2D;DCLK3;CAMKV;CDK5R1;CAMK4,0.794833722166822,36/59,MAST2;CAMK1D;NLK;ULK2;CSNK1D;CAB39;RPS6KA4;PLK2;MAP2K2;DMPK;BRSK1;TOP1;SGK3;AKT3;STK32A;CSNK1A1L;PKN3;RIPK1;STK32C;IKBKE;DGKQ;PRKX;PDK3;TTK;RPS6KA2;PRKCG;CLSPN;RPS6KA6;ATR;SGK1;CAMK2D;SBK1;DCLK3;CAMKV;CDK5R1;MAP3K12,59
negative regulation of cell differentiation (GO:0045596),0.477236471964149,45/72,ZNF750;BAMBI;SOSTDC1;BBS12;ASCL1;WNT5A;LRP3;POU4F2;CETP;CITED1;WDR61;LIMD1;TRPM4;JAG1;VASN;HOXB8;SIX3;RORB;NPHP3;GREM1;RUNX1T1;NFKBIA;ZFP36L2;LEO1;NOTCH1;SNAI2;LRP5;ENPP1;SPRY1;TBX1;CDC73;CCDC85B;TWIST2;TBX5;HEY1;TSKU;GPS2;EID2B;OVOL2;SEMA4D;XDH;E2F1;SIRT2;GDF5;CALR,0.35583520588916845,49/72,ZNF750;WNT9A;TCF23;BAMBI;OSR1;EIF2AK4;BBS12;ASCL1;TGFB1;WNT5A;LRP3;POU4F2;CETP;CITED1;ZFPM1;WDR61;LIMD1;TRPM4;MIXL1;JAG1;VASN;SIX3;HOXB8;RORB;WNT10B;NPHP3;GREM1;RUNX1T1;NFKBIA;FGF23;ZFP36L2;MYOCD;LEO1;NOTCH1;LRP5;ENPP1;SPRY1;TBX1;CCDC85B;TWIST2;TBX5;HEY1;TSKU;GPS2;SEMA4D;XDH;E2F1;SIRT2;CALR,72
double-strand break repair via nonhomologous end joining (GO:0006303),0.48287779892439403,16/25,POLA1;NHEJ1;RNF168;NSMCE2;UIMC1;DCLRE1A;POLQ;PIAS4;PSMD14;ZBTB7A;DCLRE1B;BARD1;PAXIP1;XRCC4;ERCC6;ERCC4,0.4765176127862376,17/25,POLA1;NHEJ1;RNF168;UVRAG;NSMCE2;UIMC1;MDC1;DCLRE1A;POLQ;PSMD14;DCLRE1B;POLB;POLM;BARD1;DNTT;XRCC4;ERCC4,25
phosphatidic acid biosynthetic process (GO:0006654),0.48287779892439403,16/25,PNPLA3;DGKH;PLD2;DGKB;LIPH;ABHD4;ABHD5;PLD6;ACP6;PLA2G1B;DGKQ;PLA2G2A;AGPAT1;PLA2G12A;PLA2G10;PLA2G4A,0.4765176127862376,17/25,PNPLA3;DGKH;DDHD2;DGKE;PLD2;DGKB;GNPAT;ABHD4;ABHD5;PLD6;ACP6;DGKQ;PLA2G2A;LIPI;PLA2G10;LIPH;PLA2G4A,25
actin cytoskeleton reorganization (GO:0031532),0.48287779892439403,16/25,PLEK2;INSRR;S1PR1;PLEK;FARP2;PARVB;DTNBP1;FGF10;EFS;ANXA1;ATP2C1;GPR65;THSD7A;CDC42BPB;PARVG;RAP2A,0.31440691624005473,18/25,S1PR2;PLEK2;S1PR1;CDC42BPG;PLEK;PARVB;DTNBP1;FER;INSRR;FARP2;FGF10;EFS;ANXA1;ATP2C1;GPR65;THSD7A;PARVG;RAP2A,25
cilium organization (GO:0044782),0.48469244616247914,40/64,CCDC66;DISC1;ATP6V0D1;KIFAP3;INTU;CDC14A;FBF1;BBS2;DYNLL2;HYLS1;IFT140;MARK4;TMEM17;TEKT3;EXOC2;NPHP3;IFT172;FHDC1;CDC14B;TEKT2;ROPN1;NOTCH1;TEKT1;IFT88;SSX2IP;TEKT4;ATP6V1D;ARL6;ROPN1B;TTC8;EHD4;CCDC28B;MNS1;HSPB11;IFT74;PTPDC1;TMEM138;TRAF3IP1;ARF4;GBF1,0.7258294247694825,40/64,CCDC66;DISC1;ATP6V0D1;KIFAP3;INTU;CDC14A;BBS2;DYNLL2;HYLS1;EXOC3;EHD1;PKHD1;IFT140;MARK4;TEKT3;EXOC2;NPHP3;IFT172;FHDC1;CDC14B;STK36;TEKT2;ROPN1;NOTCH1;IFT88;SSX2IP;TEKT4;ATP6V1D;ARL6;TTC8;EHD4;CCDC28B;MNS1;DCDC2;PTPDC1;TMEM138;CCDC57;ARF4;GBF1;IFT20,64
aminoglycan biosynthetic process (GO:0006023),0.4949950890025946,19/30,HS3ST2;B3GAT3;B3GALNT1;NDST1;EXT1;NDST2;SDC2;B3GALT6;SLC35D2;HS3ST5;B3GNT2;GPC2;B3GNT8;B3GALT1;GCNT2;XYLT2;B4GALT7;GPC1;GPC4,0.788518661443865,18/30,B3GALT6;SLC35D2;GCNT2;HS3ST2;XYLT2;HS3ST5;GALNT5;B3GNT2;NDST2;HEXA;B4GALT7;B3GAT3;SDC2;GPC2;B3GNT8;GPC1;B3GALT1;B3GNT7,30
purine ribonucleotide metabolic process (GO:0009150),0.4949950890025946,19/30,SULT1A1;SULT1A4;HPRT1;PTH;TPST1;BAD;ACBD6;GIMAP7;CROT;OXSM;ENPP1;EPHA2;ACOT12;GLYAT;SULT2B1;ACSL6;AMPD2;ACOT4;GNAI3,0.518468468408402,20/30,SULT1A1;SULT1B1;SULT1A4;HPRT1;AMPD1;ACSM1;TPST1;BAD;ACBD6;GIMAP7;CROT;OXSM;ENPP1;EPHA2;ACSL6;AMPD2;ACOT4;THEM5;ACOT11;GNAI3,30
negative regulation of phosphorylation (GO:0042326),0.4949950890025946,19/30,TERF2IP;PIP5KL1;CDKN1C;ACTN3;SLIT2;SH3GL2;MYADM;FBLN1;FBP1;PPP1R15B;PTPN13;CBFA2T3;FKBP8;CADM4;XDH;PRDX3;ZC3H12A;C9ORF72;TRAF3IP1,0.6649520334858864,19/30,TERF2IP;PIP5KL1;CDKN1C;TGFB1;ACTN3;SLIT2;SH3GL2;MYADM;FBLN1;PPP1R15B;PTPN13;FKBP8;INHA;CADM4;XDH;PRDX3;PFKFB1;ZC3H12A;C9ORF72,30
response to metal ion (GO:0010038),0.4949950890025946,19/30,TRPV6;SLC30A8;MT1A;SNCA;HOMER1;ATP7B;ITPR3;HVCN1;SNCB;FXN;AQP9;TTN;PAM;ALG2;CRIP1;PPP5C;HAMP;KHK;PEF1,0.8796305046086652,17/30,ADAM9;ITPR3;TRPV6;AQP9;CRIP1;PPP5C;PAM;PDCD6;PEF1;HAMP;SNCB;ALG2;HFE;SNCA;TFR2;FXN;HOMER1,30
regulation of cellular metabolic process (GO:0031323),0.4963763356484008,11/17,FASN;CYP1B1;DKK1;AGPAT1;ABCB11;PDK2;TBC1D16;NPC2;ARF4;PDK3;ABCA2,0.2407983801417576,13/17,FASN;CNDP1;GNB3;MPV17;CYP1B1;DKK1;ABCB11;PDK2;TBC1D16;NPC2;ARF4;PDK3;ABCA2,17
receptor internalization (GO:0031623),0.4963763356484008,11/17,ADM;LILRB1;RAMP2;CALCRL;SCYL2;DNM3;SYK;TFRC;LMBRD1;CD9;SNCA,0.6266566577586956,11/17,ADM;LILRB1;CALCRL;SCYL2;DNM3;SYK;ARR3;TFRC;LMBRD1;CD9;SNCA,17
negative regulation of kinase activity (GO:0033673),0.4963763356484008,11/17,UBASH3B;DBNDD2;TAF7;DTNBP1;ITGB1BP1;PRDX3;THY1;CDKN1C;EPHA1;SNCA;DBNDD1,0.10613564576880999,14/17,GNAQ;SMCR8;UBASH3B;DBNDD2;DTNBP1;PYDC1;SFN;TAF7;PRDX3;CDKN1C;GSTP1;EPHA1;SNCA;DBNDD1,17
positive regulation of calcium ion transport (GO:0051928),0.4963763356484008,11/17,CCL2;P2RX3;TRPC6;SPHK2;PLA2G1B;CCL5;LILRA5;STIM2;WFS1;GRM6;CCL4,0.6266566577586956,11/17,CCL2;P2RX3;TRPC6;SPHK2;P2RX2;CCL5;LILRA5;STIM2;WFS1;GRM6;CCL4,17
selective autophagy (GO:0061912),0.4963763356484008,11/17,WDR81;DYNC1H1;RB1CC1;MAP1LC3C;SQSTM1;ULK2;IFT88;UBA52;AUP1;PHB2;DYNLL2,0.4275416481959319,12/17,WDR81;DYNC1H1;RB1CC1;MAP1LC3C;SQSTM1;ULK2;IFT88;UBA52;AUP1;PHB2;DYNLL2;UFC1,17
ribosome assembly (GO:0042255),0.4963763356484008,11/17,RRS1;MDN1;PPAN;DHX37;PWP2;MRPL22;RPS27L;MRPS2;BOP1;MRPS7;RPL10L,0.2407983801417576,13/17,RRS1;MDN1;PPAN;DHX37;PWP2;ERAL1;MRPL22;RPS27L;MRPS2;BOP1;RPL3L;MRPS7;RPL11,17
transcription by RNA polymerase III (GO:0006383),0.4963763356484008,11/17,SNAPC1;SNAPC5;POLR3GL;GTF3A;GTF3C1;SNAPC3;POLR3H;GTF3C4;POLR3K;POLR3G;GTF3C3,0.4275416481959319,12/17,SNAPC1;SNAPC5;POLR3GL;GTF3A;ZNF345;GTF3C1;SNAPC3;IVNS1ABP;GTF3C4;POLR3K;POLR3G;GTF3C3,17
regulation of protein modification process (GO:0031399),0.4963763356484008,11/17,ASPSCR1;ROPN1B;PPIB;FNIP1;CADM4;ROPN1;STAT2;PARG;PML;PIN1;ABCA2,0.4275416481959319,12/17,ASPSCR1;PPIB;FER;CADM4;ROPN1;ATG7;STAT2;PARG;CDH5;PML;PIN1;ABCA2,17
regulation of reactive oxygen species biosynthetic process (GO:1903426),0.4963763356484008,11/17,ABCD1;ABCB7;SLC5A3;ALOX5;INS;CYBA;SNCA;SPHK2;TRAP1;SLC18A2;PLCG2,0.2407983801417576,13/17,ABCD1;ABCB7;SLC5A3;ALOX5;INS;CYBA;SLC25A33;SNCA;SPHK2;TRAP1;SLC18A2;PLCG2;SLC30A10,17
oxoacid metabolic process (GO:0043436),0.4963763356484008,11/17,PPA1;SULT1A1;SULT2B1;MINPP1;TPST1;HAO1;ENPP1;LIAS;SULT1A4;THAP4;GNMT,0.4275416481959319,12/17,PPA1;LIPT1;SULT1A1;MINPP1;TPST1;AGXT;SULT1B1;ENPP1;LIAS;SULT1A4;THAP4;GNMT,17
antigen processing and presentation of exogenous peptide antigen via MHC class II (GO:0019886),0.5027099055321265,30/48,HLA-DRB1;DYNC1H1;KIF18A;SEC24A;KIFAP3;DCTN2;DYNLL2;SH3GL2;HLA-DOB;SEC24C;KIF4A;CAPZB;OSBPL1A;CTSF;KIF26A;CLTA;HLA-DMB;CENPE;KIF5A;HLA-DRB4;AP1S3;ACTR1B;AP2S1;LAG3;KIF22;HLA-DRB3;DCTN5;KIF2C;SPTBN2;KIF15,0.7124031897918823,30/48,HLA-DRB1;DYNC1H1;KIF18A;SEC24D;KIFAP3;DCTN2;DYNLL2;SEC24B;AP2A1;SH3GL2;HLA-DOB;KIF4A;CAPZB;AP1B1;KIF26A;CLTA;CENPE;HLA-DMB;KIF5A;HLA-DRB4;AP1M2;AP1S3;ACTR1B;AP2S1;LAG3;KIF22;DCTN5;KIF2C;SPTBN2;KIF15,48
antigen processing and presentation of peptide antigen via MHC class II (GO:0002495),0.5027099055321265,30/48,HLA-DRB1;DYNC1H1;KIF18A;SEC24A;KIFAP3;DCTN2;DYNLL2;SH3GL2;HLA-DOB;SEC24C;KIF4A;CAPZB;OSBPL1A;CTSF;KIF26A;CLTA;HLA-DMB;CENPE;KIF5A;HLA-DRB4;AP1S3;ACTR1B;AP2S1;LAG3;KIF22;HLA-DRB3;DCTN5;KIF2C;SPTBN2;KIF15,0.7124031897918823,30/48,HLA-DRB1;DYNC1H1;KIF18A;SEC24D;KIFAP3;DCTN2;DYNLL2;SEC24B;AP2A1;SH3GL2;HLA-DOB;KIF4A;CAPZB;AP1B1;KIF26A;CLTA;CENPE;HLA-DMB;KIF5A;HLA-DRB4;AP1M2;AP1S3;ACTR1B;AP2S1;LAG3;KIF22;DCTN5;KIF2C;SPTBN2;KIF15,48
