set,Real_P,Real_Overlap,Real_Genes,Syn_P,Syn_Overlap,Syn_Genes,Genes
regulation of myeloid cell differentiation (GO:0045637),0.5809487398747049,16/26,GATA1;HDAC1;ASH2L;NFE2;HOXB8;PF4;SETD1A;WDR61;CDC73;SIN3A;MAFB;FES;HOXA5;LEO1;NR4A3;RBM15,0.42443895539077103,18/26,GATA1;HDAC1;ASH2L;HOXB8;PF4;GP1BA;SETD1A;WDR61;MYL9;SIN3A;MAFB;FES;HOXA5;LEO1;NR4A3;CNOT4;ZFPM1;RBM15,26
negative regulation of protein binding (GO:0032091),0.5809487398747049,16/26,ADAM15;CTSZ;B2M;GTF2F1;PEX14;ITGA4;DKK1;ADRB2;ITGB1BP1;SORL1;ADRB3;AURKB;DAB2;SYMPK;PIN1;DISC1,0.7342152671528924,16/26,CTSZ;B2M;GTF2F1;PEX14;ITGA4;DKK1;BAG2;HFE;ADRB2;SORL1;AURKB;DAB2;SYMPK;PIN1;ZFPM1;DISC1,26
positive regulation of NIK/NF-kappaB signaling (GO:1901224),0.5809487398747049,16/26,TLR3;TNFSF14;CCL19;PHB2;C20ORF27;LRRC19;LIMS1;TLR2;RPS3;CD27;TERF2IP;NMI;NOD2;NFAT5;TLR9;C1QTNF4,0.847521050044574,15/26,TNFSF14;CCL19;NOD1;EIF2AK2;IL12B;C20ORF27;PHB2;RPS3;CD27;TERF2IP;LIMS1;NOD2;NFAT5;TLR9;C1QTNF4,26
integrin-mediated signaling pathway (GO:0007229),0.5845103291443143,19/31,APOA1;DAB2;CD40LG;FBLN1;COL16A1;THY1;ITGB5;HCK;ITGB6;ADAMTS13;PLEK;ITGB7;LAMA3;ITGB1BP1;CCM2;ADAM15;SYK;ITGA11;DOCK1,0.4706814019949578,21/31,ADAM9;DAB2;CD40LG;FBLN1;ADAM10;COL16A1;THY1;ITGB5;HCK;ITGB6;LAMA5;ADAMTS13;PRAM1;PLEK;ITGB7;LAMA3;ITGA10;CCM2;SYK;ITGA11;DOCK1,31
anion transmembrane transport (GO:0098656),0.5845103291443143,19/31,SLC13A2;SLC19A1;SLC25A38;SLC25A22;SFXN2;SLC25A30;SLC25A1;SLC6A13;SLC39A8;PRAF2;SLC35B1;SLC38A5;SLC25A19;SLC13A4;SLC25A41;SLC25A11;SLC35A2;SLC25A10;SLC1A6,0.4706814019949578,21/31,SLC19A1;SLC25A4;SLC25A38;SLC25A22;SFXN2;SLC25A30;SLC39A8;SLC6A13;PRAF2;SLC35A3;SLC35B1;SLC38A5;SLC25A19;SLC13A4;SLC25A41;SLC25A11;SLC35A2;SLC25A10;SLC13A5;SLC1A6;SLC6A9,31
regulation of osteoblast differentiation (GO:0045667),0.5845103291443143,19/31,CITED1;NPNT;GREM1;BAMBI;FBXO5;SNAI2;ZHX3;LIMD1;RORB;LRP3;TWIST2;NOTCH1;SEMA4D;BMPR1B;FGFR2;TRPM4;LRP5;BMP2;SMOC1,0.6186453870742628,20/31,CITED1;NPNT;GREM1;BAMBI;FBXO5;ZHX3;LIMD1;RORB;LRP3;TWIST2;NOTCH1;BMP6;SEMA4D;BMPR1B;FGFR2;TRPM4;LRP5;FGF23;TMEM119;SMOC1,31
gland development (GO:0048732),0.5845103291443143,19/31,RIPK3;PRKCSH;EPHB3;FGF10;ANXA1;HOXD3;PTF1A;NKX2-8;CEBPG;ALOX15B;TG;SIX3;HESX1;TGFBR3;FGFR2;CITED2;STRA6;TBX1;SRP54,0.10750098655238588,24/31,RIPK3;PCSK9;PRKCSH;LSR;EPHB3;FGF10;ANXA1;HOXD3;PTF1A;CEBPG;SHH;ALOX15B;TG;SIX3;HESX1;NKX2-5;WT1;TGFBR3;FGFR2;CITED2;GCM2;STRA6;TBX1;SRP54,31
positive regulation of protein secretion (GO:0050714),0.5845103291443143,19/31,RBP4;SLC30A8;AACS;NLGN2;BAD;DNM1L;ACSL4;GHRL;TRH;GOLPH3;PLA2G1B;TLR2;DOC2B;BLK;EXPH5;TTN;ADAM8;GCK;MYRIP,0.96138115763805,16/31,BAD;DOC2B;RBP4;ADAM9;DNM1L;EXPH5;ACSL4;GHRL;TGFB1;TRH;GOLPH3;BMP6;TCF7L2;AACS;NLGN2;MYRIP,31
positive regulation of NF-kappaB transcription factor activity (GO:0051092),0.5864820165136374,39/64,RIPK3;IL18RAP;NLRC4;ALK;CX3CR1;RPS3;CD40LG;CLOCK;NLRP3;TRIML1;PRDX3;TRIM34;INS;RIPK1;AGT;S100A8;UBA52;IL18;TRAF2;ARHGEF2;TFRC;BTK;ZBTB7A;PLA2G1B;CRNN;TLR2;PYCARD;TERF2IP;TLR9;S100A9;CARD11;RBCK1;TNFSF18;NFKBIA;ADAM8;WNT5A;NOD2;RPS6KA4;EDA2R,0.5381679991228122,42/64,RIPK3;IL18RAP;NLRC4;ALK;IRAK2;RPS3;CD40LG;CLOCK;NLRP3;TRIM34;INS;IRAK3;RNF25;RIPK1;CLEC7A;EIF2AK2;AGT;S100A8;UBA52;IL18;NFKBIB;ARHGEF2;TRAF2;TFRC;IKBKG;NOD1;BTK;FER;TERF2IP;RNF31;S100A12;TLR9;S100A9;CARD11;RPS6KA4;RBCK1;NFKBIA;PRDX3;WNT5A;NOD2;RHEBL1;EDA2R,64
small GTPase mediated signal transduction (GO:0007264),0.5880428676700606,22/36,RGL2;SIAH2;RASL10A;SHOC2;SHC3;MAPK11;TIAM2;PLD2;NUCB2;RIT2;RASGRP3;RRAS2;PLK2;TRIM28;USP8;ARHGAP18;DIRAS3;ABR;TNK2;RAB6C;ARFIP2;CCNA2,0.24689617342759515,26/36,RGL2;BRAP;SIAH2;RASL10A;SHOC2;RAB38;KRIT1;NRAS;SHC3;MAPK11;TIAM2;PLD2;NUCB2;RASGRP3;RRAS2;PLK2;TRIM28;USP8;ARHGAP18;DIRAS3;ABR;TNK2;RAB6C;ARFIP2;RHEBL1;CCNA2,36
ephrin receptor signaling pathway (GO:0048013),0.5880428676700606,22/36,MMP9;ARPC5;ARPC2;PSENEN;EPHA1;EPHB3;AP2S1;NCSTN;EFNB1;SDC2;ANKS1A;RASA1;ANKS1B;ARPC1B;EPHB6;SDCBP;EPHA2;EPHB4;CDK5R1;EPHA10;ARPC3;APH1B,0.0780041189578358,28/36,MMP9;ARPC1A;ARPC2;PSENEN;EPHA1;EPHB3;AP2S1;NCSTN;EFNB1;SDC2;ANKS1A;RASA1;EPHA3;ANKS1B;ARPC1B;EPHB6;SDCBP;AP2A1;EPHA2;WASL;EPHB4;CDK5R1;EPHA10;EPHA7;EFNA4;ARPC3;NGEF;APH1B,36
regulation of canonical Wnt signaling pathway (GO:0060828),0.5895822521121895,70/115,PSMB8;FRAT1;ANKRD6;SOX13;DKK1;SIAH2;LMBR1L;DAB2;LRP4;DDIT3;HECW1;FGF10;SCYL2;LRRK1;IGFBP2;RBX1;GREM1;PSMB4;KREMEN1;BAMBI;IGFBP6;SNAI2;UBAC2;INVS;NPHP4;SMURF2;TNKS2;KREMEN2;GLI1;DAAM2;LIMD1;PIN1;NPHP3;PSMA2;PSMC5;EMD;TMEM88;FZD9;LGR5;TLE1;PSMD4;PRICKLE1;PSMA4;USP8;RNF146;SFRP5;TPBG;FGFR2;PSMB10;RUVBL2;PRDM15;HDAC1;PSMD6;ATP6AP2;PSMD2;TRPM4;PSMD8;GLI3;PSMD7;BMP2;PSME4;PSMA5;FOLR1;PSMB3;CTNND1;PSMD11;WNT5A;PSMC3;ZEB2;PSMD14,0.10359475064955184,82/115,DKK1;SIAH2;LMBR1L;LRRK1;SEMA5A;PSMB4;IGFBP6;DKK4;UBAC2;INVS;PSMB6;IGFBP4;GLI1;LIMD1;PIN1;TLE1;USP8;TPBG;FGFR2;GNAQ;HDAC1;ATP6AP2;TRPM4;PSME4;PSMB3;ZEB2;FRAT1;HECW1;ZNF703;PSMA8;SOST;WNT3A;NPHP4;TNKS2;PSMA2;EMD;PSMD4;NKX2-5;PRICKLE1;TGFB1;RUVBL2;PSME2;PSMD8;PSMD7;CSNK1D;CTNND1;PSMD11;EGF;PSMD14;ANKRD6;DAB2;FGF10;SCYL2;IGFBP2;NPHP3;FZD9;LGR5;PSMA4;PSME3;PSMD6;WNT5A;DDIT3;PSMD2;PSMB8;SOX13;CSNK1A1L;RBX1;GREM1;KREMEN1;BAMBI;KREMEN2;DAAM2;PSMC5;TMEM88;PTPRU;RNF146;TCF7L2;GLI3;NKD1;FOLR1;PSMA5;PSMC3,115
regulation of MAPK cascade (GO:0043408),0.5902316077181278,42/69,RYK;ADRA1D;MYOC;BCAR3;CD24;FGF10;GFRAL;GREM1;INS;ADRB2;ADRB3;PLCG2;TAOK1;MAP2K2;FAM83D;RIT2;TEK;PAK6;TMEM106A;ADRA2C;ADRA2B;ADRA1A;TGFBR3;APIP;FGFR2;GRM4;EPHA2;PRDM15;TLR9;ATP6AP2;ABCA7;TBX1;IAPP;WDR54;SYK;BMP2;IQGAP1;HLA-DRB1;ZNF622;MAP2K1;LEP;LILRA5,0.8188774820459586,42/69,RYK;BCAR3;GFRAL;FGF10;GREM1;INS;ADRB2;EGF;PLCG2;GDF15;TAOK1;MAP2K2;GPR37L1;CD4;FAM83D;ROS1;PAK6;TEK;PKHD1;TMEM106A;ADRA2C;ADRA2B;TGFBR3;APIP;FGFR2;GRM4;EPHA2;TLR9;ATP6AP2;ABCA7;TBX1;IAPP;WDR54;SYK;EPHA7;IQGAP1;HLA-DRB1;ZNF622;MAP2K1;ALOX12B;LEP;LILRA5,69
neutrophil chemotaxis (GO:0030593),0.591506817894663,25/41,CCL1;CCL22;CCL16;EDN2;PIK3CG;CCL2;NCKAP1L;PPIB;CCL19;GBF1;S100A8;EDN1;CCL20;PF4V1;CCL17;PLA2G1B;CCL15;CCL5;S100A9;PF4;SYK;PPBP;CCL7;SRP54;CCL4,0.5441208095172063,27/41,CCL1;CCL22;CCL16;EDN2;PIK3CG;CCL2;NCKAP1L;CCL24;XCL2;CCL18;PPIB;CCL19;GBF1;S100A8;EDN1;PF4V1;CCL5;S100A12;CCL21;S100A9;PF4;SYK;PPBP;CCL7;SRP54;CCL4;CCL25,41
protein maturation (GO:0051604),0.591506817894663,25/41,ADAM19;KEL;F12;PSENEN;TYSND1;NCSTN;PCSK5;TASP1;ECEL1;PCSK2;DUOXA2;CPXM2;NDUFAB1;DNAJB11;ADAMTS13;PCSK6;SORL1;GLRX3;PHEX;MMP14;GCSH;F3;APH1B;GALNT2;DDI2,0.5441208095172063,27/41,ADAM19;KEL;F12;PSENEN;TYSND1;NCSTN;PCSK5;ECEL1;ADAM10;PCSK2;DUOXA2;NDUFAB1;DNAJB11;MMEL1;ADAMTS13;SORL1;PITRM1;GLRX3;PHEX;MAGEF1;MMP14;GCSH;F3;PCSK4;APH1B;GALNT2;LIPT1,41
sterol homeostasis (GO:0055092),0.591506817894663,25/41,APOA1;CD24;LCAT;APOA5;PLA2G10;LPL;APOC2;MTTP;ABCB11;NPC1;CETP;IL18;APOA2;LIMA1;ABCA2;NPC2;TSKU;ABCD1;LRP5;GRAMD1B;ABCG4;FABP3;RALY;GPIHBP1;EPHX2,0.41370040225445714,28/41,EHD1;PCSK9;SOAT2;LCAT;CYP7A1;ABCG5;APOA5;PLA2G10;LPL;APOC2;MTTP;ABCB11;NPC1;CETP;IL18;LIMA1;ABCA2;NPC2;TSKU;ABCD1;LRP5;GRAMD1B;ABCG4;ACSM1;FABP3;RALY;GPIHBP1;EPHX2,41
cellular transition metal ion homeostasis (GO:0046916),0.591506817894663,25/41,FRRS1;NUBP1;SLC31A2;HAMP;SLC39A8;SLC30A8;SLC30A1;ATP6V0A2;ABCB7;FLVCR1;CP;IREB2;TFRC;SLC39A13;ATP6V0D1;FXN;GLRX3;ATP7B;MT1A;SLC39A4;MT4;SLC30A9;SLC39A5;FBXL5;CCDC22,0.9567072936219381,22/41,FRRS1;NUBP1;SLC31A2;GDF2;HAMP;SLC39A8;ATP6V0A2;ABCB7;HFE;CP;ATP6V1G1;TFRC;ATP6V0D1;FXN;GLRX3;SLC30A10;BMP6;SLC39A4;TFR2;SLC30A9;FBXL5;CCDC22,41
negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090101),0.5948862928983139,28/46,LEMD2;WFIKKN1;GDF3;DKK1;ADAMTSL2;LEMD3;GREM1;BAMBI;SOSTDC1;SMURF2;PEG10;FSTL3;UBA52;PIN1;EMILIN1;DAND5;SORL1;VASN;ZBTB7A;NOTCH1;CILP;BMPR1B;SNX6;SPRY1;BMP2;SKIL;ASPN;FAM89B,0.9195165098668128,26/46,LEMD2;DKK1;TGFB1I1;ADAMTSL2;LEMD3;SOST;GREM1;BAMBI;LRP2;FSTL3;UBA52;PIN1;BCL9L;EMILIN1;DAND5;SORL1;VASN;NOTCH1;TGFB1;CILP;BMPR1B;SNX6;SPRY1;CER1;ASPN;FAM89B,46
regulation of interleukin-6 production (GO:0032675),0.5981762671211547,31/51,IL33;NLRP10;NCKAP1L;TLR8;TLR3;LPL;ZC3H12A;PLCG2;GHRL;TNFSF4;ARHGEF2;TMEM106A;TLR2;IL17A;PYCARD;CYBA;TLR9;SPHK2;TYROBP;MBP;IL17D;SYK;CD200R1;GHSR;IFIH1;ORM1;WNT5A;NOD2;LEP;LILRA5;C1QTNF4,0.9760674376408099,27/51,IL33;IL10;IL17F;TLR8;NCKAP1L;LPL;IRAK3;ZC3H12A;CLEC7A;DDX58;PLCG2;GHRL;LBP;ARHGEF2;TMEM106A;CYBA;TLR9;SPHK2;MBP;SYK;CD200R1;IFIH1;WNT5A;NOD2;LEP;LILRA5;C1QTNF4,51
positive regulation of canonical Wnt signaling pathway (GO:0090263),0.6013768945156331,34/56,PSMB8;FRAT1;FGF10;LRRK1;PSMB4;BAMBI;SMURF2;TNKS2;DAAM2;PIN1;PSMA2;PSMC5;FZD9;LGR5;PSMD4;PSMA4;USP8;RNF146;FGFR2;PSMB10;PRDM15;PSMD6;ATP6AP2;PSMD2;TRPM4;PSMD8;PSMD7;PSME4;PSMB3;PSMD11;PSMA5;PSMC3;ZEB2;PSMD14,0.20747258256411052,40/56,PSMB8;FRAT1;FGF10;PSMA8;LRRK1;SEMA5A;PSMB4;WNT3A;BAMBI;TNKS2;PSMB6;EGF;DAAM2;PIN1;PSMA2;PSMC5;FZD9;LGR5;PSMD4;PSMA4;USP8;RNF146;TGFB1;FGFR2;PSME2;PSME3;PSMD6;ATP6AP2;PSMD2;TRPM4;PSMD8;PSMD7;PSME4;PSMB3;CSNK1D;PSMD11;PSMA5;PSMC3;ZEB2;PSMD14,56
receptor-mediated endocytosis (GO:0006898),0.6044908043693065,37/61,APOA1;MSR1;HPR;LMBR1L;CD9;RAMP2;DAB2;AP2S1;DNM3;CLTCL1;GPR107;SNCA;CALR;TMEM108;ADRB2;ADRB3;LMBRD1;RABEPK;DNAJC13;ADM;SPARC;LRP1B;LRP3;MARCO;TFRC;HPX;SORL1;HBA1;LILRB1;HSPH1;CLTA;COLEC12;SYK;FOLR1;ITGAM;CUBN;CALCRL,0.6468134949182466,39/61,MSR1;DAB2;LMBR1L;CD9;AP2S1;DNM3;CLTCL1;GPR107;SNCA;CALR;TMEM108;AP1G2;ADRB2;LRP2;LMBRD1;RABEPK;PDLIM7;ADM;LRP1B;LRP3;MARCO;TFRC;MICALL1;HPX;SORL1;SCGB3A2;AP2A1;TFR2;HBA1;LILRB1;HSPH1;CLTA;COLEC12;SYK;FOLR1;ITGAM;CUBN;SFTPD;CALCRL,61
regulation of inflammatory response (GO:0050727),0.609994602543043,60/99,CCL1;MMP9;TNFAIP8L2;GPS2;IL33;APOA1;MMP26;DNASE1L3;PROC;DAGLA;NLRP10;JAK2;NMI;DAGLB;TNFRSF1A;NLRP3;SNCA;ANXA1;TLR3;LPL;PLA2G2A;FNDC4;BST1;RIPK1;AGT;KLF4;MGLL;GHRL;ALOX5;S100A8;TNFSF4;PLA2G7;METRNL;TNFRSF1B;ENPP3;HCK;IL20;SETD6;IL18;TEK;CASP5;AOAH;FEM1A;TLR2;SELE;CCL5;LPCAT3;TLR9;SNX6;S100A9;GRN;PDE2A;LRRC19;CD200R1;GHSR;NFKBIA;WNT5A;NOD2;BIRC2;LILRA5,0.8638481160652584,60/99,CCL1;MMP9;TNFAIP8L2;GPS2;IL33;IL10;DNASE1L3;DAGLA;CDH5;JAK2;NLRP6;DAGLB;TNFRSF1A;IL21;SNCA;NLRP3;ANXA1;LPL;PLA2G2A;FNDC4;BST1;FFAR2;RIPK1;IL12B;AGT;GPR31;KLF4;MGLL;GHRL;S100A8;PLA2G7;HCK;SETD6;METRNL;TNFRSF1B;ENPP3;IL18;TEK;CASP5;AOAH;FEM1A;MVK;SELE;CCL5;NR1H4;LPCAT3;S100A12;TLR9;SNX6;S100A9;GRN;PDE2A;CD200R1;ACE2;NFKBIA;CMA1;WNT5A;NOD2;BIRC2;LILRA5,99
negative regulation of cellular catabolic process (GO:0031330),0.6117027160012962,14/23,TIMP1;INS;WDR6;SORL1;EIF4G1;TIMP3;RRAGA;TIMP4;GPLD1;LEPR;KIF25;SIRT2;ZKSCAN3;LEP,0.7520712362618989,14/23,INS;WDR6;IL10;TIMP2;SORL1;EIF4G1;TIMP3;MTMR8;TIMP4;GPLD1;LEPR;KIF25;SIRT2;LEP,23
positive regulation of protein ubiquitination (GO:0031398),0.6117027160012962,14/23,RBX1;DCUN1D4;WFS1;PAXIP1;PRICKLE1;SENP2;TBC1D7;PEF1;TSPYL5;PIN1;ARRDC4;DCUN1D5;BIRC2;DCUN1D1,0.5993681974712298,15/23,SPSB4;RBX1;DCUN1D4;WFS1;PRICKLE1;SENP2;TBC1D7;PEF1;PDCD6;PIN1;ARRDC4;MAGEC2;BIRC2;DCUN1D3;DCUN1D1,23
stress-activated MAPK cascade (GO:0051403),0.6117027160012962,14/23,GPS2;TNFRSF19;GPS1;ZFP36;ADORA2B;TNIP2;MAP3K5;MAP3K12;MAP2K4;MAPK11;UBA52;MAP3K8;CCM2;NOD2,0.05863500523267087,19/23,GPS2;SH2D3C;TNIP2;IRAK2;SH2D3A;GPS1;ZFP36;MAP3K12;MAP4K2;MAP3K11;MAPK11;UBA52;IKBKG;NOD1;MAP3K5;CCM2;TNFRSF19;MAP2K4;NOD2,23
negative regulation of transport (GO:0051051),0.6117027160012962,14/23,SNX12;ABCA7;LRSAM1;YRDC;RSC1A1;HAMP;TLR2;TRAT1;SCAMP5;MCTP1;CRYAB;LILRB1;FER1L5;SNCA,0.9364477366369846,12/23,EPHA3;ABCA7;LRSAM1;PRTN3;EGF;HAMP;TRAT1;SCAMP5;CRYAB;LILRB1;FER1L5;SNCA,23
endoplasmic reticulum organization (GO:0007029),0.6117027160012962,14/23,SEC61A1;TMEM170A;REEP2;DNM1L;RTN4;MOSPD3;REEP6;OTOF;BNIP1;LMAN2L;SEC31B;LPCAT3;REEP4;EMD,0.13780085740634554,18/23,SEC61A1;TMEM170A;REEP2;TOR1B;DNM1L;RTN4;MOSPD3;STX5;TOR1AIP2;REEP6;OTOF;BNIP1;LMAN2L;SEC31B;LMAN1L;REEP4;LPCAT3;EMD,23
action potential (GO:0001508),0.6117027160012962,14/23,YWHAH;KCNMB3;CHRNA1;SCN10A;KCNMB4;KCNA2;CACNA1G;KCNH2;SCN7A;KCNE4;CHRNA4;SCN4A;KCNE3;SCN1A,0.5993681974712298,15/23,KCNE2;GNA15;YWHAH;DMD;SCN10A;KCNMB4;KCNMB3;CHRNA1;CACNA1G;KCNH2;SCN7A;CHRNA4;KCNE3;GNAQ;SCN1A,23
renal system development (GO:0072001),0.6121702803325573,17/28,C1GALT1;RBP4;STRA6;WFS1;AGT;HSPB11;LRP4;IFT88;PCSK5;TBX18;TRAF3IP1;TFAP2B;SULF2;NPHP3;SIX2;ITGA8;FOXF1,0.6304662486488233,18/28,PYGO2;PCSK9;RBP4;STRA6;WFS1;AGT;WT1;IFT88;PCSK5;TBX18;MYOCD;TFAP2B;SULF2;NPHP3;SIX2;PYGO1;ITGA8;FOXF1,28
regulation of Notch signaling pathway (GO:0008593),0.6121702803325573,17/28,JAG2;JAG1;ZMIZ1;ITGB1BP1;MMP14;NOTCH3;ZBTB7A;LFNG;HEY1;SREBF2;CHAC1;NOTCH1;EGFL7;MAGEA1;NOD2;POFUT1;SNW1,0.6304662486488233,18/28,JAG2;JAG1;ZMIZ1;MMP14;NOTCH3;DLL4;HEY1;MAML2;CHAC1;NOTCH1;LFNG;LLGL1;EGFL7;MAML3;NOD2;POFUT1;SNW1;EGF,28
negative regulation of transforming growth factor beta receptor signaling pathway (GO:0030512),0.6121702803325573,17/28,BAMBI;EMILIN1;WFIKKN1;SNX6;DAND5;SPRY1;SMURF2;ZBTB7A;VASN;PEG10;SKIL;ASPN;FAM89B;UBA52;ADAMTSL2;PIN1;LEMD3,0.931893390871789,15/28,BAMBI;EMILIN1;SNX6;DAND5;SPRY1;VASN;ASPN;FAM89B;TGFB1;TGFB1I1;ADAMTSL2;UBA52;PIN1;BCL9L;LEMD3,28
phospholipid metabolic process (GO:0006644),0.6121702803325573,17/28,ABCA2;LPL;AGPAT1;PLA2G2A;ACP6;APOA2;LCAT;PNPLA3;PLAA;PLA2G4A;CYP2W1;FDFT1;LGALS13;MBOAT1;GPX4;ALOX15B;PLA2G10,0.7649673834114283,17/28,ABCA2;LPL;PLA2G2A;ACP6;PDXP;LCAT;PNPLA3;PLAA;PLA2G4A;PLA2G10;CYP2W1;FDFT1;GNPAT;MBOAT1;GPX4;ALOX15B;IDI2,28
membrane depolarization (GO:0051899),0.6125775509160287,11/18,YWHAH;CACNB4;SCN1A;SCN10A;CACNG2;CACNG4;KCNH2;SCN7A;CHRNA4;SCN4A;CACNA1G,0.5610761397227678,12/18,YWHAH;CACNB4;SCN10A;CACNA1A;CACNA1G;CACNG2;CACNG4;CACNA1B;KCNH2;SCN7A;CHRNA4;SCN1A,18
positive regulation of production of molecular mediator of immune response (GO:0002702),0.6125775509160287,11/18,SPHK2;RBP4;DNAJB9;TNFRSF14;GPI;TNFSF4;WNT5A;TNFRSF4;NOD2;PHB2;TLR9,0.3660247850506993,13/18,SPHK2;RBP4;FFAR2;IL10;DNAJB9;TNFRSF14;GPI;WNT5A;TNFRSF4;NOD2;PHB2;IL21;TLR9,18
embryonic heart tube morphogenesis (GO:0003143),0.6125775509160287,11/18,TBX2;TBR1;RYR2;SMO;MEGF8;FOLR1;NOTCH1;EOMES;GATA4;NPHP3;SOX18,0.3660247850506993,13/18,TBX21;TBR1;NKX2-5;RYR2;SMO;MEGF8;FOLR1;NOTCH1;EOMES;GATA4;NPHP3;ZIC3;SHH,18
neural crest cell migration (GO:0001755),0.6125775509160287,11/18,TBX1;SEMA3G;NRTN;FOLR1;SEMA4A;ANXA6;SEMA4D;SEMA4G;SEMA6C;SEMA3C;SEMA6B,0.3660247850506993,13/18,TBX1;SEMA5A;SEMA3G;NRTN;FOLR1;SEMA4A;ANXA6;SEMA4D;SEMA4G;SEMA4B;SEMA3C;SHH;SEMA6C,18
negative regulation of autophagy (GO:0010507),0.6125775509160287,11/18,WDR6;LZTS1;EIF4G1;RRAGA;LEPR;KIF25;SIRT2;ZKSCAN3;LEP;TSC1;SNCA,0.3660247850506993,13/18,TSC1;WDR6;LZTS1;IL10;SMCR8;EIF4G1;MTMR8;LEPR;KIF25;SIRT2;LEP;ATG7;SNCA,18
Golgi to plasma membrane transport (GO:0006893),0.6125775509160287,11/18,ARFGEF2;RAB34;RAB26;KIF13A;SYS1;OSBPL5;BBS2;GOLPH3;STEAP2;CCDC22;EXOC2,0.08237459898893656,15/18,ARFGEF2;RAB34;RAB26;KIF13A;SYS1;OSBPL5;LLGL1;ARFRP1;BBS2;GGA1;GOLPH3;STEAP2;CCDC22;VAMP4;EXOC2,18
embryonic skeletal system development (GO:0048706),0.6125775509160287,11/18,HOXA4;HOXD3;RBP4;MEGF8;HOXB9;PCSK5;HOXD4;HOXC9;SULF2;WNT5A;DSCAML1,0.3660247850506993,13/18,OSR1;HOXD3;RBP4;WNT9A;HOXA4;MEGF8;HOXB9;PCSK5;HOXD4;HOXC9;SULF2;WNT5A;DSCAML1,18
metal ion export (GO:0070839),0.6125775509160287,11/18,ATP1A3;KCNK18;ATP1B2;SLC9A1;ATP7B;KCNH2;ATP1A1;ATP1B3;KCNE4;KCNE3;ATP1A2,0.8678581413711361,10/18,KCNE2;ATP1A3;ATP12A;ATP1B2;SLC9A1;ATP1A1;KCNH2;ATP1B3;KCNE3;ATP1A2,18
regulation of organelle organization (GO:0033043),0.6125775509160287,11/18,S100A9;PDE2A;DNM1L;TMED9;CAPN2;RDX;S100A8;TAOK1;GOLPH3;SQSTM1;ZEB2,0.5610761397227678,12/18,S100A9;PDE2A;DNM1L;TMED9;STX5;CAPN2;RDX;S100A8;TAOK1;GOLPH3;SQSTM1;ZEB2,18
positive regulation of catabolic process (GO:0009896),0.6133659744908913,20/33,ASB11;BARD1;VPS28;HECW1;HACE1;NDUFA13;IDE;APOA5;SMURF2;APOA2;SORL1;PLK2;OAZ2;TNFSF12;WWP1;TIPARP;EGLN2;DTL;ACTN3;WNT5A,0.6567269976982184,21/33,BARD1;VPS28;HECW1;HACE1;NDUFA13;IDE;APOA5;STX5;SORL1;PLK2;OAZ2;TNFSF12;SCT;WWP1;TIPARP;NKD1;DTL;ACTN3;C4BPA;WNT5A;ATG7,33
positive regulation of interleukin-1 production (GO:0032732),0.6133659744908913,20/33,NLRC4;NLRP10;TLR8;JAK2;NLRP3;LPL;CCL19;TMEM106A;TRIM16;IL17A;GSDMD;PYCARD;EGR1;TYROBP;ORM1;S100A13;WNT5A;NOD2;PYHIN1;LILRA5,0.985095871643135,16/33,LPL;TMEM106A;CCL19;CLEC7A;NLRC4;TLR8;PYDC1;TRIM16;GSDMD;EGR1;JAK2;WNT5A;NOD2;PYHIN1;NLRP3;LILRA5,33
glucose homeostasis (GO:0042593),0.6133659744908913,20/33,PRKAA1;RBP4;PDK2;NGFR;IRS1;CYB5R4;GCGR;SLC30A8;BAD;INS;MTNR1B;ALOX5;TFAP2B;GCKR;MLXIPL;WFS1;CARTPT;LEPR;GCK;NEUROD1,0.9657989763004915,17/33,BAD;PRKAA1;RBP4;INS;FFAR2;WFS1;PDK2;NGFR;IRS1;TCF7L2;CYB5R4;TFAP2B;CARTPT;LEPR;GCGR;GCKR;NEUROD1,33
regulation of T cell proliferation (GO:0042129),0.6149847267189181,23/38,RIPK3;NCKAP1L;CD40LG;VTCN1;ANXA1;IL27;CCL19;TNFSF4;TNFRSF1B;GLMN;NCK1;TFRC;CD70;IL4I1;CCL5;LILRB1;PDCD1LG2;IL23R;CD276;TNFSF18;HLA-DRB1;HLA-DMB;LEP,0.28822217544614526,27/38,CD274;RIPK3;IL10;TNFRSF13C;NCKAP1L;CD40LG;VTCN1;IL21;ANXA1;IL27;CCL19;IL12B;SPN;TNFRSF1B;GLMN;TFRC;CCL5;TNFSF8;HLA-DMB;LILRB1;PDCD1LG2;IL23R;CD276;HLA-DRB1;SFTPD;ARG1;LEP,38
lipid biosynthetic process (GO:0008610),0.6149847267189181,23/38,ELOVL4;PRKAA1;ACSL5;FDXR;PDSS2;FDFT1;LPL;HSD3B2;PDSS1;CBR4;ALOX5;NDUFAB1;CYP17A1;ACSL6;CYP21A2;PLA2G1B;MBOAT1;PAM;LIPH;SCP2;GGPS1;OXSM;MCAT,0.28822217544614526,27/38,ELOVL4;PRKAA1;ACSL5;FDXR;PDSS2;FDFT1;IDI2;LPL;HSD3B2;PDSS1;LIPI;CBR4;NDUFAB1;GNPAT;CYP17A1;SRD5A1;ACSL6;CYP21A2;MVK;MVD;MBOAT1;PAM;ACSM1;LIPH;SCP2;OXSM;MCAT,38
