set,Real_Score,Real_Rank,Real_Count,Syn_Score,Syn_Rank,Syn_Count,Real_P,Real_FDR,Real_Overlap,Real_Genes,Syn_P,Syn_FDR,Syn_Overlap,Syn_Genes
steroid biosynthetic process (GO:0006694),0.4059073477120627,955.0,40,0.6903925733949828,774.0,40,0.9062681117038052,0.9998690134726378,21/40,CYP46A1;SCP2;HSD11B2;OSBPL6;SLC27A2;AKR1C3;ABCB11;CH25H;FDXR;EBP;FDFT1;SQLE;CYP17A1;SLC27A5;CYP21A2;CYP11B2;ACOX2;HSD3B2;DHCR7;OSBPL1A;CYP11A1,0.9062741352490589,0.9999841444821818,28/40,CYP46A1;HSD11B1;RDH8;BAAT;HSD11B2;OSBPL6;SCP2;SRD5A1;SLC27A2;PMVK;AKR1C4;AKR1C3;HSD17B4;CYP27A1;FDXR;EBP;FDFT1;SQLE;CYP17A1;SLC27A5;CYP21A2;ACOX2;PRLR;HSD3B2;DHCR7;SERPINA6;CYP11A1;CYP7A1
monocarboxylic acid transport (GO:0015718),0.4057571209437251,956.0,30,0.7132601896485457,648.0,30,0.6407120391452377,0.9998690134726378,18/30,SLC10A3;NCOA2;SLC16A2;SLCO1B1;ABCC11;ATP8B1;SLC22A13;SLC6A12;SLC16A4;SLC6A11;SLCO2B1;ABCB11;SLCO1C1;SLCO2A1;SLC16A8;SLC6A13;ABCC3;SLC27A5,0.785732179728642,0.9999841444821818,22/30,SLC10A3;SLC16A8;SLC27A4;SLC16A2;SLC16A5;AKR1C4;ATP8B1;SLC6A12;SLC16A13;SLCO1B1;SLC6A11;SLCO2B1;SLCO1C1;NR1H4;SLC6A13;ABCC11;SLC10A4;SLC27A5;NCOA2;SLC10A2;SLC16A4;ABCC3
chondroitin sulfate proteoglycan biosynthetic process (GO:0050650),0.4056211164882411,957.0,16,0.5799700521636171,1209.0,16,0.7553811191332623,0.9998690134726378,9/16,CHST11;CHPF;XYLT2;CHST12;CSPG5;VCAN;CHST13;CHST9;B3GAT3,0.5014305579459015,0.9999841444821818,13/16,DCN;CHST11;CHPF;CSPG4;XYLT2;CSPG5;CHST12;VCAN;CHST7;CHST13;CHST9;B3GAT3;CHST3
ncRNA metabolic process (GO:0034660),0.405116933627241,958.0,15,0.6208075473949426,1081.0,15,0.2518163102918671,0.9962206661546672,11/15,TDRD9;ASZ1;DTD1;FKBP6;DDX4;PIWIL2;BCDIN3D;PLD6;XPO5;PIWIL4;PIWIL1,0.7677339708401556,0.9999841444821818,11/15,TDRD9;DTD1;PRKRA;PIWIL4;ZCCHC8;DDX4;PIWIL2;TDRKH;XPO5;PLD6;BCDIN3D
Fc-gamma receptor signaling pathway (GO:0038094),0.40443408309286,959.5,23,0.48009710713264575,1332.5,23,0.2823792708594543,0.9998690134726378,16/23,HCK;ARPC3;CD3G;ARPC2;LIMK1;ARPC5;PLCG2;PLD2;NCKAP1;WAS;DOCK1;SYK;NCKAP1L;FCGR2A;NCK1;ARPC1B,0.87702849604039,0.9999841444821818,16/23,HCK;ARPC3;FCGR2B;ARPC2;LIMK1;PIK3CA;WASL;PLD2;NCKAP1;WAS;DOCK1;SYK;NCKAP1L;PLCG2;NCK1;ARPC1B
Fc-gamma receptor signaling pathway involved in phagocytosis (GO:0038096),0.40443408309286,959.5,23,0.48009710713264575,1332.5,23,0.2823792708594543,0.9998690134726378,16/23,HCK;ARPC3;CD3G;ARPC2;LIMK1;ARPC5;PLCG2;PLD2;NCKAP1;WAS;DOCK1;SYK;NCKAP1L;FCGR2A;NCK1;ARPC1B,0.87702849604039,0.9999841444821818,16/23,HCK;ARPC3;FCGR2B;ARPC2;LIMK1;PIK3CA;WASL;PLD2;NCKAP1;WAS;DOCK1;SYK;NCKAP1L;PLCG2;NCK1;ARPC1B
cellular calcium ion homeostasis (GO:0006874),0.40426807413558463,961.0,62,0.7204006833894193,610.0,62,0.12307342425363907,0.7303436097156739,43/62,LETM1;SLC24A4;RYR2;CALCB;TRPC5;EDN2;STIM2;SLC10A7;SLC24A2;WFS1;FZD9;CALB1;ATP13A1;HCRTR2;DMPK;STIM1;PML;HCRTR1;CCL19;HTR2A;ATP2C2;TNNI3;TRPC6;ANXA6;CCL5;SCGN;CALB2;STOML2;CAMK2D;ATP13A5;ATP2C1;SLC30A1;CCL15;ATP13A3;EDN1;CALR;PDZD8;HERPUD1;ATP2A1;CCL1;CCL7;HRC;WBP2NL,0.08450398789200712,0.9999841444821818,53/62,LETM1;BAK1;RYR2;TPCN2;CSRP3;CDH5;TRPC7;CALCB;EDN2;STIM2;SLC10A7;SLC24A2;WFS1;CASR;FZD9;GCM2;SLC8A2;STC1;HTR2B;CALB1;HCRTR2;DMPK;CALCA;PML;STIM1;CCL19;HCRTR1;EDN3;HTR2A;TNNI3;TRPC6;ANXA6;CCL5;SCGN;CALB2;HTR2C;TRPV4;STOML2;CAMK2D;CCL11;ATP13A5;ATP2C1;SLC30A1;CTRC;CCL15;ATP13A3;EDN1;CALR;PDZD8;HERPUD1;CCL7;HRC;WBP2NL
cartilage development (GO:0051216),0.4042357752999661,962.0,22,0.917649497770532,65.0,22,0.9054705021519751,0.9998690134726378,11/22,COL2A1;HOXD3;WNT5B;GDF5;SULF2;BMP2;GPLD1;COL11A2;GHRL;HYAL3;HOXA11,0.23873626437302037,0.9999841444821818,19/22,COL2A1;IL17F;BMP2;GHRL;HOXA11;OSR1;COL11A2;GDF2;WNT2B;WNT7A;HOXD3;WNT5B;GDF5;SULF2;AMELX;TRPV4;SULF1;GPLD1;HYAL3
negative regulation of phosphorylation (GO:0042326),0.4041769167741664,963.0,30,0.6362968813090403,1027.0,30,0.4949950890025946,0.9998690134726378,19/30,CBFA2T3;ZC3H12A;MYADM;XDH;PRDX3;CADM4;PTPN13;C9ORF72;SLIT2;FBLN1;SH3GL2;PPP1R15B;CDKN1C;TERF2IP;FKBP8;PIP5KL1;ACTN3;TRAF3IP1;FBP1,0.47599969040711976,0.9999841444821818,24/30,CDKN2C;CBFA2T3;ZBED3;ZC3H12A;LRP6;XDH;PRDX3;CADM4;PTPN13;NUPR1;C9ORF72;SLIT2;FBLN1;SH3GL2;PPP1R15B;CDKN1C;TERF2IP;INHBA;FKBP8;PIP5KL1;ACTN3;PRNP;FBP1;SIRT1
positive regulation of macromolecule metabolic process (GO:0010604),0.404153141764627,964.0,151,0.6825747654295151,825.0,151,0.9570476960133044,0.9998690134726378,83/151,LAMP3;EGR1;SLC22A2;BMP2;DKK1;CITED2;RLN2;FGF17;FGF10;CITED1;GCGR;ACTA1;PIP;SNCA;LIMS1;HOXA5;PLCG2;NOS1AP;TYROBP;BRAF;RIMS1;SMO;TLR9;RDX;WNT5A;ZNF804A;SCYL2;WFS1;TTN;KLF4;DTNBP1;MAP2K1;IFNGR1;TLR2;DHX36;MAPK11;EMILIN1;PDCD5;PF4;OVOL2;AMH;TFRC;MYLK2;F3;ZC3H12A;DGKQ;ERP29;PRKAB1;FGF22;TLE1;LRP3;FGF3;EPHX2;NR0B2;SELE;PDE2A;TLR3;SRY;AVP;ADAM19;E2F1;NFE2L2;INS;PRKAG1;OLFM1;GATA5;IL33;HOXD3;LILRB1;RPS3;CALCOCO1;FGF6;HCFC1;HEY1;TRIM28;GREM1;CTCFL;RAMP2;MBIP;NOTCH1;PRKAA1;GABPA;ODAM,0.9680440541887078,0.9999841444821818,108/151,SLC22A2;BMP2;DKK1;SFRP4;CITED2;CRP;RLN2;FGF17;HAND2;FGF10;CITED1;TNRC6C;NOG;GCGR;MMP8;ACTA1;EGF;SNCA;LIMS1;HOXA5;AGR2;PLCG2;NOS1AP;TYROBP;BRAF;RIMS1;SMO;WNT5A;ZNF804A;NKX3-1;FGF16;WFS1;TTN;IL13;KLF4;DTNBP1;MAP2K1;IFNGR1;TLR2;DRD1;PCSK9;MAPK11;EMILIN1;AZU1;CLEC7A;INHBA;WT1;ADM2;PDCD5;NGF;PF4;AMH;IL1B;MYLK2;FGF8;F3;ZC3H12A;DGKQ;PRKAB1;CD28;FGF22;RPL11;OSR1;TLE1;TCF23;LRP3;FGF3;EPHX2;HFE;WNT16;IL1A;SELE;FGF20;PDE2A;TLR3;ZBTB7B;AVP;ADAM19;BMP6;E2F1;NR5A1;CDH5;CLDN19;NFE2L2;INS;WNT3A;PKP3;SPRY2;SLC26A9;PPHLN1;OLFM1;GATA5;HOXD3;LILRB1;CALCOCO1;NAT8B;HCFC1;HEY1;POU4F1;PKP1;NAT8;TRIM28;GREM1;CTCFL;TESC;MBIP;NOTCH1;GABPA
regulation of cation channel activity (GO:2001257),0.40411053653337237,965.0,38,0.7818836897113335,366.0,38,0.7330946474766895,0.9998690134726378,22/38,CAPN1;JPH3;CACNB4;KCNS1;CRHBP;CACNG8;KCNS2;JSRP1;JPH1;CACNG5;HOMER1;NLGN2;GRIA1;DLG1;CAMK2D;CACNG3;CACNG2;MMP9;CACNG4;CNIH3;NETO1;HRC,0.1155016751979487,0.9999841444821818,33/38,CAPN1;JPH3;CACNB4;FGF11;CRH;CRHBP;CACNG8;KCNS2;KCNS1;DMD;JSRP1;GRIN2B;JPH1;ACTN2;SHANK1;EPO;KCNE2;LRRC7;JPH2;NLGN2;RELN;CACNG3;CACNG2;CAMK2D;DLG1;NLGN1;MMP9;CACNG4;CNIH3;NETO1;FGF14;HRC;CNIH2
organonitrogen compound biosynthetic process (GO:1901566),0.40391565778430727,966.0,71,0.74391970372971,501.0,71,0.9314819470138861,0.9998690134726378,38/71,ARG2;STARD7;MOCS3;STARD10;GSTZ1;MOCS2;GSTA2;GSTK1;PCYT1A;ASS1;APOA1;GSTA3;FA2H;GSTA4;PLA2G4A;ELOVL4;CPS1;PCSK5;SPHK2;LPIN3;SGPP2;GSTO2;MOCS1;PAH;PAM;GOLPH3;ASL;CDO1;GSTM2;LPIN1;ELOVL2;ELOVL1;LCMT2;LCAT;APOA2;LPCAT3;NFS1;NANP,0.6803671173431656,0.9999841444821818,54/71,ESD;ARG2;MOCS3;STARD10;ST3GAL4;GSTZ1;MOCS2;GSTA2;PCYT1A;ASS1;SGMS1;APOA1;PRKD1;DMD;ARG1;GSTA3;FA2H;GSTA4;PLA2G4A;MGST2;CPS1;PCSK5;ELOVL4;SPHK2;GAL3ST2;SGPP2;GSTO2;MOCS1;FURIN;MGST3;PAH;PAM;GOLPH3;ASL;CDO1;INHBA;GSTM1;A4GNT;MOCOS;LPIN1;ELOVL2;ELOVL3;SLC44A5;GSTP1;ELOVL1;LCMT2;SPTLC1;LCAT;SGPP1;ABHD3;APOA2;CEPT1;LPCAT3;NANP
protein glycosylation (GO:0006486),0.40348323378503304,967.0,67,0.598411893552621,1154.0,67,0.8217495443699541,0.9998690134726378,38/67,ST6GALNAC1;RPN2;SLC39A8;B3GNT8;DPM1;PMM2;COG7;B3GNT5;MGAT4C;B3GALNT1;B4GALT7;GALNT9;MGAT4A;GALNTL5;FUT9;AQP11;KRTCAP2;B3GNT2;POFUT1;GAL3ST1;B3GALT1;B4GALT1;DPAGT1;GALNT7;NPC1;POMGNT1;ALG2;PMM1;GCNT2;TUSC3;ALG12;PLOD2;GALNT2;MGAT2;ST6GALNAC2;FUT5;MGAT5;ST8SIA1,0.9959479578006828,0.9999841444821818,43/67,RPN2;SLC39A8;PLOD1;ST3GAL4;PMM2;ALG5;DDOST;B3GNT5;MGAT4C;B3GALNT1;B4GALT7;GCNT3;FUT1;GALNT9;MGAT4A;GALNTL5;FUT9;AQP11;B3GNT2;POFUT1;GAL3ST1;B3GALT1;ST3GAL6;B3GNT3;DPAGT1;NPC1;GALNT7;GFPT2;B3GNT7;POMGNT1;MGAT3;A4GNT;ALG2;PMM1;GCNT2;ALG12;PLOD2;ENTPD5;MGAT2;ST6GALNAC2;FUT5;MGAT5;ST8SIA1
interferon-gamma-mediated signaling pathway (GO:0060333),0.4033484509881436,968.0,25,0.5284257630510947,1305.0,25,0.3240019670008263,0.9998690134726378,17/25,IFNGR2;IRF3;HCK;IRF1;HLA-DRB4;GBP2;PML;IFNGR1;JAK2;B2M;HLA-DRB3;TRIM34;IRF8;IRF9;ICAM1;CAMK2D;HLA-DRB1,0.820446965385635,0.9999841444821818,18/25,IFNGR2;TRIM68;IRF3;HCK;HLA-DRB4;PML;GBP2;IFNGR1;JAK2;B2M;HLA-DRB3;IRF8;TRIM5;IFI30;IRF9;ICAM1;CAMK2D;HLA-DRB1
negative regulation of protein catabolic process (GO:0042177),0.4032685914743463,969.0,16,0.6080596574853727,1130.0,16,0.5742645725132433,0.9998690134726378,10/16,SIRT2;SNCA;SERPINB12;TIMP3;TIMP4;PRKCG;INS;TIMP1;SNX12;PIN1,0.5014305579459015,0.9999841444821818,13/16,SIRT2;IRAK3;SNCA;SERPINB12;TIMP3;CST3;NELL1;TIMP4;TRIM40;INS;TIMP2;SNX12;PIN1
positive regulation of secretion by cell (GO:1903532),0.40310761338284945,970.0,32,0.6860394353130546,803.0,32,0.8739163026859221,0.9998690134726378,17/32,PLA2G1B;BAIAP3;TTN;SNCA;RAB27B;EDN1;EXPH5;UNC13D;ADAM8;RAB3A;DTNBP1;BMP2;RAB9A;GOLPH3;PLA2G10;DNM1L;STXBP5,0.4009362841433787,0.9999841444821818,26/32,UNC13D;BMP2;RAB2B;TTN;RAB27B;EXPH5;DTNBP1;CFTR;FGB;EDN3;ADAM8;RAB9A;GOLPH3;DNM1L;STXBP5;P2RX4;NMB;ANKRD1;IL1A;BAIAP3;ADAM9;SNCA;EDN1;IL1B;PLA2G10;BMP6
sensory organ development (GO:0007423),0.40300846289030606,971.0,27,0.9826302351650511,24.0,27,0.7966477586833661,0.9998690134726378,15/27,BMPR1B;NTF4;SMOC1;FOXE3;ASCL1;SIX3;HIPK1;ATF6;GDF3;MAFB;RBP4;SCO2;STRA6;SLC39A5;MAB21L2,0.2428664889504535,0.9999841444821818,23/27,CHRDL1;NTF4;ASCL1;GDF3;MYO7B;HIPK2;HIPK1;MAB21L1;ATF6;MAFB;STRA6;SLC39A5;PBX4;PBX3;BMPR1B;FOXE3;SIX3;MAB21L2;SMOC1;SALL2;RBP4;SCO2;CPAMD8
regulation of myeloid cell differentiation (GO:0045637),0.40275128507641844,972.0,26,0.5756441544237839,1220.0,26,0.5809487398747049,0.9998690134726378,16/26,HOXB8;WDR61;SIN3A;PF4;HOXA5;RBM15;CDC73;FES;HDAC1;SETD1A;ASH2L;GATA1;MAFB;NR4A3;NFE2;LEO1,0.7885723343339204,0.9999841444821818,19/26,HOXB8;CDC73;ZFPM1;NFE2;HOXA9;GP1BA;TNRC6C;SETD1A;PRMT6;MAFB;FES;NR4A3;HDAC1;LEO1;SIN3A;PF4;HOXA5;PRKCQ;CNOT4
heart contraction (GO:0060047),0.40246653704034996,973.0,22,0.708552234901085,681.0,22,0.6760680276231581,0.9998690134726378,13/22,MYL2;MYLK2;RYR2;MYBPC3;TTN;SCN4B;SGCZ;SGCG;TNNI3;TCAP;ATP1A2;KCNH2;CASQ2,0.7932331368218037,0.9999841444821818,16/22,MYL2;DMD;MYLK2;CSRP3;RYR2;TTN;PIK3CA;SGCZ;TNNC1;SGCG;TNNI3;TNNI2;TCAP;ATP1A2;KCNH2;CASQ2
positive regulation of ERK1 and ERK2 cascade (GO:0070374),0.4022079368621396,974.0,70,0.8296401831999338,223.0,70,0.8658319711629445,0.9998690134726378,39/70,GPR55;BRAF;CCR7;BMP2;MAP3K12;PHB2;FGF10;CCL16;ADRA1A;MAP2K1;GATA4;CCL22;ICAM1;TEK;HLA-DRB1;CCL2;PLA2G2A;ABCA7;CCL17;CCL19;NOD2;HTR2A;NOTCH2;FGFR2;CCL5;ADCYAP1;CSF1R;S100A7;CCL4;GPR183;MARCO;GCNT2;CCL15;PYCARD;CCL1;CCL20;CCL7;NOTCH1;NPNT,0.11042583428661364,0.9999841444821818,59/70,GPR55;BRAF;PDE8A;CCR7;CD4;CCL25;BMP2;SLC30A10;MAP3K12;HAND2;SERPINF2;F2RL1;F2R;FGF10;CCL16;SPRY2;SEMA7A;ALOX15;ADRA1A;HTR2B;GLIPR2;MAP2K1;GATA4;CCL22;ICAM1;TEK;CCL2;HLA-DRB1;FGB;PLA2G2A;ABCA7;XCL2;CCL17;CCL19;NOD2;HTR2A;NOTCH2;FGFR2;CCL5;ADCYAP1;CSF1R;HTR2C;S100A7;CCL4;GPR183;CCL11;MARCO;GCNT2;CCL15;IL26;PLA2G5;NODAL;CCL20;ROR1;CCL7;NOTCH1;XCL1;CCL18;NPNT
response to interleukin-1 (GO:0070555),0.40213136500340835,975.0,38,0.8180628869589732,253.0,38,0.6149847267189181,0.9998690134726378,23/38,RC3H1;TANK;ANXA1;ZC3H12A;CCL16;CITED1;GBP2;CCL22;UPF1;CCL2;CCL17;CCL19;MAPK11;CCL5;SELE;CCL4;CCL15;SNCA;PYCARD;CCL1;CCL20;CCL7;HYAL3,0.1155016751979487,0.9999841444821818,33/38,RC3H1;TANK;ANXA1;HAS2;CCL25;ZC3H12A;IRAK2;NKX3-1;NLRP7;CCL16;CITED1;IRAK3;GBP2;ADAMTS7;CCL22;CCL2;CCL17;XCL2;CCL19;MAPK11;CCL5;ANKRD1;SELE;CCL4;CCL11;CCL15;SNCA;IL1B;CCL20;CCL7;XCL1;HYAL3;CCL18
regulation of T cell activation (GO:0050863),0.4019793567409724,976.0,20,0.5704038300560563,1235.0,20,0.4678895268096429,0.9998690134726378,13/20,THY1;CD2;PYCARD;TNFSF18;IL27;SIRPG;VTCN1;CRTAM;CCL5;TNFRSF1B;IL4I1;CCL2;TNFAIP8L2,0.5229101406486185,0.9999841444821818,16/20,METTL3;THY1;CD2;TNFSF18;SIRPG;CD4;TNFAIP8L2;VTCN1;CRTAM;PRKCQ;CCL5;TNFRSF1B;TNFSF8;IL4I1;CCL2;KAT2A
generation of neurons (GO:0048699),0.4017038295386545,977.0,93,0.7147724538017979,633.0,93,0.9793803600554489,0.9998690134726378,48/93,FZD2;CDK5R1;MAP1B;WNT5A;ASCL1;NEUROD1;EN1;FZD10;NEUROG2;NIF3L1;HEYL;ADNP2;RYK;THOC2;DISC1;DNER;LHX4;POU3F2;POU4F2;OLIG2;FUT9;OLIG3;PEX13;MAP2K1;OPHN1;DTNB;ACSL4;NR4A2;FZD8;BTG4;WNT5B;ERCC6;PIN1;SIX3;HES6;LMX1B;VAX2;HEY1;BRSK1;TUBB2A;IL1RAPL1;EML1;INSM2;FZD3;CX3CR1;EMX2;SNPH;CDKL5,0.6652178153658777,0.9999841444821818,71/93,FGF8;MAP1B;WNT5A;ASCL1;NEUROD1;OTP;LMX1A;EN1;EN2;FZD10;WNT3A;NEUROG2;NIF3L1;HEYL;ADNP2;RYK;DISC1;DNER;LHX4;CCK;POU3F2;CDK5;POU4F2;FUT9;SIX1;OLIG3;PEX13;MAP2K1;NEUROG1;NLGN4X;ATOH8;OPHN1;WNT8B;DTNB;WNT2B;EMX1;NR4A2;FZD8;BTG4;WNT7A;WNT5B;ERCC6;NEUROG3;SIX3;PCSK9;LDB1;PIN1;LMX1B;HES6;WNT16;RELN;NEUROD6;ATOH1;VAX2;WNT9B;HEY1;IL1B;TUBB2A;IL1RAPL1;ARTN;HES7;EML1;TUBGCP2;INSM2;LHX1;IRX1;CX3CR1;SNPH;EMX2;CELSR1;CDKL5
positive regulation of cell differentiation (GO:0045597),0.40164423381395914,978.0,105,0.7823844387164915,364.0,105,0.9771201616732546,0.9998690134726378,55/105,ASCL1;NEUROD1;BMP2;ZC3H12A;ARHGEF2;KCTD11;GDF3;MSR1;INS;HEYL;RBM4;CARM1;HOXA11;ZFP36;LPL;CDH2;ALOX15B;SDCBP;POU4F2;DAB2;OLFM1;PPP1R13L;SYAP1;SMYD1;SNAI1;AGT;LRP3;ADRA2B;BAMBI;PLA2G2A;GATA5;ADRA2C;RARRES2;BMPR1B;CDH15;FES;HOXD3;DHX36;GDF5;MAPK11;LRP5;MMD;ZHX3;GCNT2;SIN3A;PF4;HOXA5;FBXO5;CRB2;TRPM4;IL18;MYOD1;GPC1;PLA2G10;NPNT,0.503081732703062,0.9999841444821818,82/105,VWC2;NEUROD1;BMP2;RBM4;SERPINF2;HOXA11;POU4F2;DAB2;SYAP1;SMYD1;NEUROG1;PLA2G2A;ZNF703;BMPR1B;LRP5;HOXA5;TACSTD2;FBXO5;TRPM4;FOXN1;ASCL1;PRKD1;SDCBP;APOB;ISL1;SNAI1;TGFB1I1;HIF1AN;BAMBI;RARRES2;CDH15;FES;MAPK11;NGF;GCNT2;SIN3A;PF4;IL1B;MMD2;PLA2G5;FGF8;ZC3H12A;ARHGEF2;PCP4;LPL;CDH2;ALOX15B;TMEM64;GLIPR2;LRP3;GDF5;LOXL2;ADIG;MYOD1;BMP6;SULT1E1;KCTD11;GDF3;CAMK1;INS;HEYL;CARM1;IFITM1;OLFM1;PPP1R13L;NKX2-5;GATA5;ADRA2C;EDN3;HOXD3;CDS1;COL1A1;FBN2;ATOH1;SP7;NELL1;CRB2;IL18;GPC1;PLA2G10;SMAD4;NPNT
negative regulation of cellular response to growth factor stimulus (GO:0090288),0.40160029095769395,979.0,39,0.767248476146743,410.0,39,0.7920325127589875,0.9998690134726378,22/39,BMP2;GDF3;FSTL3;SKIL;CADM4;AGT;SOSTDC1;BAMBI;SLIT2;BMPR1B;SORL1;SULF2;CREB3L1;EMILIN1;LEMD2;DAND5;GREM1;SPRY1;GPC1;LEMD3;NOTCH1;SMURF2,0.4758811770314595,0.9999841444821818,31/39,TNMD;VWC2;BMP2;GDF3;FSTL3;HIPK2;SKIL;SPRY2;NOG;CADM4;SOSTDC1;BAMBI;SLIT2;BMPR1B;SPRY4;SORL1;SULF2;EMILIN1;SMAD6;SOST;SULF1;PDCD6;GREM1;CER1;SPRY1;LRP2;GPC1;LEMD3;NOTCH1;SMAD4;RBPMS2
endocytic recycling (GO:0032456),0.4010548272629853,980.0,19,0.7012373470207247,723.0,19,0.7134274129739884,0.9998690134726378,11/19,EHD4;VPS26A;DENND1B;RAB11B;CCDC22;DENND1C;ANKRD50;ANKRD27;SNX12;ARL4C;SNX4,0.5717143630842458,0.9999841444821818,15/19,RAB13;LMTK2;ARL4C;EHD4;VPS26A;DENND1B;RAB11B;CCDC22;ANKRD50;RAB11FIP3;ANKRD27;VPS52;SNX12;MICALL1;SNX4
epithelial to mesenchymal transition (GO:0001837),0.400820361730778,981.0,21,0.7561559162328682,462.0,21,0.4004658246447619,0.9998690134726378,14/21,S100A4;HEY1;LIMS1;SNAI2;FAM83D;WNT5A;EOMES;TRIM28;OLFM1;BMP2;SNAI1;NOTCH1;TGFBR3;HEYL,0.2735562699761611,0.9999841444821818,18/21,S100A4;HEY1;LIMS1;SNAI2;NOG;WNT5A;EOMES;FAM83D;OLFM1;TRIM28;BMP2;LOXL2;CUL7;AMELX;SNAI1;NOTCH1;TGFBR3;HEYL
positive regulation of defense response (GO:0031349),0.40071813216934393,982.0,52,0.6132809017731552,1111.0,52,0.5543549075684153,0.9998690134726378,32/52,TLR9;GRN;WNT5A;LRSAM1;NMI;LPL;AGT;RIOK3;PLA2G2A;LILRA5;PLA2G7;POLR3D;TLR2;IL33;ADAM8;S100A8;POLR3G;FEM1A;CCL5;TNFRSF1A;NLRP10;NFKBIA;RIPK1;CYBA;PDE2A;SNCA;TLR3;IL18;CCL1;S100A9;TLR8;TNFSF4,0.9854311100070882,0.9999841444821818,34/52,POLR3C;GRN;WNT5A;LRSAM1;GBP5;LPL;MGST2;SERPINE1;RIOK3;PLA2G2A;IL21;LILRA5;PLA2G7;POLR3D;TLR2;S100A12;ADAM8;IL23A;FEM1A;CCL5;TNFRSF1A;NLRP10;CYBA;PDE2A;SNCA;IFNB1;TLR3;IL1B;IFI35;IL18;TRADD;S100A9;TLR8;TNFSF4
regulation of blood circulation (GO:1903522),0.40068205699884774,983.0,16,0.47385450560953446,1336.0,16,0.19702739562991528,0.9288434365410292,12/16,HSPB7;DMPK;CYP2J2;KCNMB4;FXYD1;DES;KCNG2;AGT;TBX2;CAMK2D;BDKRB2;S100A1,0.9526029739972971,0.9999841444821818,10/16,DMPK;CYP2J2;KCNMB4;FOXN4;FXYD1;KCNG2;TBX2;CAMK2D;BDKRB2;S100A1
peroxisomal membrane transport (GO:0015919),0.40029434087859406,984.0,15,0.7135313141893446,639.0,15,0.819323160845107,0.9998690134726378,8/15,PXMP2;PEX3;PXMP4;PEX13;PEX14;PEX1;PEX16;ABCD1,0.5561416744866443,0.9999841444821818,12/15,PEX6;PEX3;PXMP4;GDAP1;PEX12;SLC25A17;PEX13;PEX7;PEX10;PEX14;PEX1;PEX16
regulation of extrinsic apoptotic signaling pathway (GO:2001236),0.40012877220129445,985.0,23,0.6053303883789715,1137.0,23,0.9384092834852147,0.9998690134726378,11/23,PML;PYCARD;TNFSF12;G0S2;FEM1B;RIPK1;ITGA6;WWOX;AGT;SIAH2;TRAF2,0.7565726671636721,0.9999841444821818,17/23,NOL3;GSTP1;PSME3;PML;BCL2L12;TNFRSF10A;PELI3;G0S2;FEM1B;TRADD;DEDD2;ITGA6;WWOX;TNFRSF12A;TRAF2;SIAH2;LTBR
regulation of BMP signaling pathway (GO:0030510),0.4000048500160982,986.0,36,0.8152792709475537,263.0,36,0.815630014245977,0.9998690134726378,20/36,ZNF423;BMP2;GDF3;FSTL3;SKIL;NUMA1;SOSTDC1;BAMBI;BMPR1B;SORL1;GDF5;LEMD2;TFAP2B;PCSK6;DAND5;CRB2;GREM1;LEMD3;NOTCH1;SMURF2,0.06886376017628038,0.9999841444821818,32/36,CDH5;ZNF423;VWC2;BMP2;GDF3;SFRP4;FSTL3;UBE2O;HIPK2;SKIL;NUMA1;NOG;FBXL15;SOSTDC1;BAMBI;BMPR1B;SORL1;GDF5;SMAD6;SOST;TFAP2B;PCSK6;SULF1;FSTL1;CRB2;GREM1;CER1;LRP2;LEMD3;NOTCH1;SMAD4;RBPMS2
lipid homeostasis (GO:0055088),0.39944225520103643,987.0,26,0.6445939704963443,986.0,26,0.15359434112774717,0.8454989677581546,19/26,PNPLA1;ACOX3;PNPLA5;INS;APOA5;ABHD4;APOA1;ABCD1;TM6SF2;CETP;ABCA2;ABCB11;FABP3;MLXIPL;ACOX2;ABHD5;ADCK1;PNPLA3;PRKAA1,0.9813802297377578,0.9999841444821818,16/26,TM6SF2;ABHD8;FABP3;ACOX2;PNPLA1;MLXIPL;CETP;ABHD5;ADCK1;TLCD1;NR1D2;INS;APOA5;ABHD4;APOA1;SIRT1
negative regulation of viral process (GO:0048525),0.3992597743552191,988.0,29,0.5483833460436356,1278.0,29,0.9774706923788908,0.9998690134726378,13/29,ZFP36;SRPK1;APOBEC3G;PTX3;PML;RNASEL;IFIH1;TRIM28;APCS;ZC3HAV1;BANF1;CCL5;APOBEC3H,0.9051470294383378,0.9999841444821818,20/29,SRPK1;EIF2AK2;IFIH1;APOBEC3H;IFITM3;IFITM1;ISG15;APOBEC3G;PTX3;BST2;ZC3HAV1;BANF1;PML;CCL5;APOBEC3F;RNASEL;IFNB1;TRIM28;APOBEC3C;TRIM5
