set,Real_P,Real_FDR,Real_Overlap,Real_Genes,Syn_P,Syn_FDR,Syn_Overlap,Syn_Genes,Genes
DNA replication (GO:0006260),0.0013461798136152302,0.09106906439107032,36/43,RNASEH2A;RPA4;TOPBP1;RAD1;FAM111B;CHEK1;IGHMBP2;RECQL4;RPA1;POLA2;UPF1;RPA3;BLM;RMI1;HUS1;CDK2AP1;RBMS1;TIPIN;RFC5;CLSPN;WRN;REV3L;POLG2;ATR;PNKP;GRWD1;BARD1;BRIP1;NT5M;RECQL5;CDC6;TOP1;POLE2;RFC2;TOP1MT;POLA1,0.0056948806882007085,0.13759238519884925,37/43,RNASEH2A;RPA4;TOPBP1;RAD1;FAM111B;CHEK1;IGHMBP2;RECQL4;RPA2;POLA2;UPF1;RPA3;POLL;BLM;RMI1;HUS1;CDK2AP1;RBMS1;TIPIN;RFC5;CLSPN;WRN;REV3L;POLG2;ATR;PNKP;GRWD1;BARD1;BRIP1;NT5M;RECQL5;CDC6;TOP1;POLE2;RFC2;TOP1MT;POLA1,43
"mRNA splicing, via spliceosome (GO:0000398)",0.001460532494996805,0.09410002217765129,78/103,SNRPE;CTNNBL1;PRPF6;CLNS1A;PRPF4;MAGOH;POLR2F;DBR1;ZRSR2;CD2BP2;SF3B5;RBM15;DDX1;ELAVL2;PPIH;ISY1;PHF5A;NOVA2;CPSF1;LSM7;GPKOW;SRPK1;SFPQ;USP39;RBM4;CSTF2;PRPF3;SYMPK;AQR;SNRPD3;SNRPG;RBM4B;SF3B2;CDC5L;DDX23;DDX20;SNRPB2;POLR2I;DHX16;ZCRB1;TGS1;POLR2C;EFTUD2;RBM41;CPSF3;POLR2B;SF3B4;GTF2F1;RBM14;SMNDC1;POLR2J;GEMIN5;RAVER2;SF3B1;POLR2G;DHX15;FUS;BUD31;GPATCH1;SNW1;PNN;POLR2E;COIL;PQBP1;GEMIN6;SART1;NOVA1;DHX38;DHX35;POLR2H;CSTF1;LSM6;RALY;PRPF40A;DHX8;RNF113A;LSM2;EIF4A3,3.853988745764046e-06,0.0004460229268118613,90/103,SNRPE;BCAS2;CTNNBL1;PRPF6;CLNS1A;PRPF4;MAGOH;POLR2F;DBR1;CD2BP2;SF3B5;RBM15;DDX1;ELAVL2;PPIH;ISY1;PHF5A;SF3A2;CPSF1;DCPS;LSM7;TRA2A;GPKOW;WBP11;SRPK1;SFPQ;USP39;RBM4;CSTF2;PRPF3;SYMPK;AQR;SNRPD3;SNRPG;RBM4B;SF3B2;DDX23;DDX20;SNRPB2;POLR2I;ZCRB1;TGS1;RNPC3;SART3;YTHDC1;POLR2C;EFTUD2;METTL3;CPSF3;ZMAT5;RBM41;POLR2B;SF3B4;GTF2F1;RBM14;SMNDC1;TFIP11;POLR2J;MFAP1;GEMIN5;RAVER2;SF3B1;POLR2G;DHX15;CCAR1;FUS;BUD31;GPATCH1;SNW1;PNN;POLR2E;COIL;PQBP1;GEMIN6;ZCCHC8;SART1;NOVA1;CWC15;DHX38;DHX35;POLR2H;CSTF1;LSM6;RALY;PRPF40A;DHX8;RNF113A;BUD13;LSM2;EIF4A3,103
regulation of gene silencing by miRNA (GO:0060964),0.0016804510823608453,0.10334774156519197,24/27,POLR2E;NUP35;NUP98;NUP205;NUP54;ZFP36;IPO8;POLR2J;NUP37;POLR2F;NUP85;POLR2I;POLR2H;POLR2G;LIMD1;RAE1;POLR2C;NUP214;NUP62;NUP133;EIF4G1;AAAS;NUP107;POLR2B,0.01146118233360497,0.20403920654430951,24/27,POLR2E;NUP35;NUP98;NUP205;NUP54;ZFP36;POLR2J;NUP37;POLR2F;NUP85;POLR2I;POLR2H;POLR2G;LIMD1;RAE1;POLR2C;NUP214;NUP62;NUP133;EIF4G1;AAAS;TGFB1;NUP107;POLR2B,27
regulation of generation of precursor metabolites and energy (GO:0043467),0.0023172517872547477,0.1363148551372032,20/22,ZBTB7A;NUP35;NUP98;NUP205;NUP54;SLC2A6;KHK;NUP37;NUP85;GCKR;PRKAG1;GCK;RAE1;NUP214;NUP62;NUP133;AAAS;GCGR;NUP107;PNPT1,0.04487418363398797,0.3994392793209587,19/22,NUP35;NUP98;NUP205;NUP54;SLC2A6;NUP37;PGAM1;NUP85;GCKR;PRKAG1;GCK;RAE1;NUP214;NUP62;NUP133;AAAS;GCGR;NUP107;PNPT1,22
import into nucleus (GO:0051170),0.0031860747626461035,0.1666077032783673,28/33,SNRPE;IPO13;GEMIN6;RANBP17;PRICKLE1;BACH2;IPO8;NXT1;PHB2;SYK;GEMIN5;SNRPD3;SNRPG;NUP85;DDX20;EIF4ENIF1;E2F3;GCKR;HEATR3;NUP214;NUP62;NXT2;NUP133;NUTF2;IPO11;IPO4;NUP107;NUP62CL,0.023397727460643686,0.29150687294329497,28/33,SNRPE;IPO13;TNPO3;GEMIN6;RANBP17;RANBP6;PRICKLE1;APPL2;BACH2;NXT1;PHB2;SYK;GEMIN5;SNRPD3;SNRPG;NUP85;DDX20;E2F3;GCKR;NUP214;NUP62;NXT2;NUP133;NUTF2;IPO11;IPO4;NUP107;NUP62CL,33
ubiquitin-dependent protein catabolic process (GO:0006511),0.0034375855107186258,0.1666077032783673,105/145,KBTBD7;PSMA5;RNF125;UBE2R2;PSMD2;HECTD3;PCNP;ASB2;PSMA2;VPS4A;WDR91;RMND5B;PSMC3;PSMB4;ANAPC2;PSMC5;SPSB2;VPS37C;RNF11;SMURF2;UBQLN4;RNF168;PSME4;FBXO45;VPS37B;RNF40;FBXO8;RNF217;KLHL15;UBE4A;HERPUD1;KCTD21;PSMD11;DDIT3;RBBP6;CHFR;PTTG1;RNF150;BUB1B;PELI1;PSMB3;RNF126;PLAA;PSMB10;BIRC2;ANAPC11;RNF111;PSMB8;UBE2U;AURKB;DTL;RNF7;CDC16;RNF43;SQSTM1;PSMD7;FAF1;PSMD8;UBAP1;RC3H1;HECW1;HACE1;FBXL14;WWP1;CDC20;FEM1A;FBXO22;NFE2L2;RBCK1;COP1;TRPC4AP;UBQLN2;ATE1;ZFAND2A;RNF20;CDC23;PSMD6;RNF148;KBTBD6;UBR4;ANAPC10;KLHL25;PSMD4;UBL7;NTAN1;PSMD14;VPS37D;RAD23A;CDC26;KIF14;RNF146;FEM1B;RBX1;SIAH2;SIRT2;CLOCK;UBE2D4;PML;KCTD5;VPS28;USP44;WDR81;PSMA4;UBD;FBXO11,0.00824758437177738,0.1690754796214363,112/145,PSMA5;RNF125;PSMB6;UBE2R2;PSMD2;HECTD3;FBXL22;ASB2;KLHL20;PSMA2;VPS4A;WDR91;RMND5B;PSMC3;PSMB4;ANAPC2;PSMC5;TOM1L1;SPSB2;KCTD13;VPS37C;RNF11;SMURF2;UBQLN4;RNF168;PSME4;STUB1;FBXO45;VPS37B;RNF40;FBXO8;KLHL15;UBE4A;KCTD21;PSME3;TBX21;RNF130;RBBP6;PTTG1;RNF150;BUB1B;PELI1;PSMB3;RNF126;PLAA;PSMB10;BIRC2;ANAPC11;PSMB8;UBE2L6;AURKB;DTL;RNF7;CDC16;RNF43;TRIM3;PSMD7;SQSTM1;FAF1;PSMD8;RC3H1;HECW1;HACE1;FBXL14;WWP1;CDC20;FEM1A;FBXO22;NFE2L2;RBCK1;COP1;TRPC4AP;CDC27;ARMC8;TGFB1I1;UBQLN2;TSG101;RNF20;PSMA8;CDC23;PSMD6;UBR4;KBTBD6;ANAPC10;NPLOC4;KLHL25;PSMD4;UBL7;SPSB4;NTAN1;PSMD14;RNF133;SIRT1;VPS37D;RAD23A;KIF14;RNF146;RBX1;SIAH2;TOPORS;SIRT2;CLOCK;UBE2D4;KCTD5;VPS28;USP44;WDR81;PSME2;PSMA4;UBD;FBXO11;GSK3A,145
regulation of cyclin-dependent protein kinase activity (GO:1904029),0.0034585709091080642,0.1666077032783673,19/21,CDC37;CCNI;CCNG1;CCNE1;GADD45A;CCNE2;BLM;CDKN1C;CCNA2;GTPBP4;CCNB3;CDK7;DIRAS3;GTF2H1;HERC5;CDK5R1;CCNH;CDC6;CCNB2,0.05812359251184724,0.4646355064337966,18/21,CDC37;CCNA2;GTPBP4;HERC5;CDK5R1;GADD45A;CCNB3;CCNI;CCNH;CCNB2;BLM;CDKN1C;CDC6;CDK7;CCNG1;CCNE1;DIRAS3;GTF2H1,21
"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377)",0.003403855494796174,0.1666077032783673,72/96,POLR2E;SF3B4;SNRPE;GTF2F1;PQBP1;SFPQ;CTNNBL1;GEMIN6;USP39;SART1;PRPF6;RBM4;EIF4A3;PRPF4;MAGOH;RBM14;CSTF2;NOVA1;SMNDC1;PRPF3;POLR2J;SNW1;SYMPK;DHX38;AQR;POLR2F;DHX35;GEMIN5;SNRPD3;SNRPG;RBM4B;SF3B2;DBR1;ZRSR2;CDC5L;DDX23;CD2BP2;SNRPB2;POLR2I;SF3B5;RBM15;DHX16;RAVER2;ELAVL2;ZCRB1;SF3B1;POLR2H;PPIH;POLR2G;DHX15;CSTF1;POLR2C;ISY1;PHF5A;LSM6;NOVA2;RALY;PRPF40A;EFTUD2;FUS;CPSF1;LSM7;DHX8;RNF113A;BUD31;GPATCH1;RBM41;CPSF3;LSM2;POLR2B;GPKOW;PNN,2.3058750751265793e-05,0.0022284635547473296,83/96,SNRPE;BCAS2;CTNNBL1;PRPF6;PRPF4;MAGOH;POLR2F;DBR1;CD2BP2;SF3B5;RBM15;ELAVL2;PPIH;ISY1;PHF5A;SF3A2;CPSF1;LSM7;TRA2A;GPKOW;WBP11;SFPQ;USP39;RBM4;CSTF2;PRPF3;SYMPK;AQR;SNRPD3;SNRPG;RBM4B;SF3B2;DDX23;SNRPB2;POLR2I;ZCRB1;SART3;RNPC3;YTHDC1;POLR2C;EFTUD2;METTL3;CPSF3;ZMAT5;RBM41;POLR2B;SF3B4;GTF2F1;RBM14;SMNDC1;TFIP11;POLR2J;MFAP1;GEMIN5;RAVER2;SF3B1;POLR2G;DHX15;CCAR1;FUS;BUD31;GPATCH1;SNW1;PNN;POLR2E;PQBP1;GEMIN6;ZCCHC8;SART1;NOVA1;CWC15;DHX38;DHX35;POLR2H;CSTF1;LSM6;RALY;PRPF40A;DHX8;RNF113A;BUD13;LSM2;EIF4A3,96
regulation of signal transduction by p53 class mediator (GO:1901796),0.003355918616136205,0.1666077032783673,50/64,PRKAB1;PPP1R13L;BRD7;TOPBP1;TAF1L;RAD1;CHEK1;MAP2K6;CCNG1;HDAC1;PRDM1;RPS20;RPA1;RPA3;TP53INP1;TAF12;TAF10;BLM;TAF7;PIN1;RMI1;SSRP1;HUS1;RRS1;POU4F2;RFC5;CHD5;TPX2;MTA2;WRN;SGK1;SMYD2;HIPK1;PRKAG1;ATR;PRKAA1;DAXX;BARD1;CHD4;BRIP1;CDK5R1;PML;MAPK11;TAF4;AURKB;TTC5;PAK1IP1;ING2;RFC2;BOP1,0.04864846679300652,0.41659098462618877,50/64,PRKAB1;PPP1R13L;BRD7;TOPBP1;TAF1L;RAD1;CHEK1;MAP2K6;CCNG1;HDAC2;HDAC1;PRDM1;TBP;RPS20;RPA2;RPA3;RPL11;TP53INP1;TAF10;BLM;TAF7;PIN1;RMI1;SSRP1;HUS1;RRS1;POU4F2;RFC5;CHD5;TPX2;MTA2;WRN;SGK1;SMYD2;PRKAG1;ATR;PRKAA1;DAXX;BARD1;CHD4;BRIP1;CDK5R1;MAPK11;TAF4;AURKB;TTC5;PAK1IP1;ING2;RFC2;BOP1,64
RNA transport (GO:0050658),0.00357104463789553,0.1666077032783673,22/25,ARC;THOC3;NXF5;ZFP36;MAGOH;ATXN2;DHX38;THOC2;THOC7;SIDT2;RAE1;SLBP;RFTN1;NUP214;NUP62;XPO5;THOC6;SIDT1;THOC1;EIF4A3;NUP62CL;PNPT1,0.004943088647094405,0.12385183221330982,23/25,ARC;THOC3;ZFP36;MAGOH;THOC5;ATXN2;DHX38;THOC2;THOC7;SIDT2;RAE1;SLBP;POLDIP3;RFTN1;NUP214;NUP62;XPO5;THOC6;SIDT1;THOC1;EIF4A3;NUP62CL;PNPT1,25
regulation of mitotic cell cycle phase transition (GO:1901990),0.005152341320024606,0.205803216075604,55/72,FBXO5;PSMD7;ANAPC10;KNTC1;PSMA5;CDC14A;TUBA1A;TFAP4;CEP72;PSMD8;TMEM14B;CEP76;PSMD4;PSMD2;PSMD11;TUBG1;PSMD14;PRKAR2B;CDC26;CDC20;RIOK2;ANLN;PSMA2;UBA52;KIF14;NEK11;BUB1B;PSMB3;ZFP36L2;TPX2;PSMC3;PSMB4;PSMB10;ANAPC2;ANAPC11;PSMC5;NEK6;SIRT2;PSMB8;PSME4;CETN2;TM4SF5;CDC14B;CENPE;DYNC1H1;CDC16;CDC6;CDC23;DCTN2;CEP135;E2F1;PSMD6;XPC;PSMA4;UBD,0.00032827065082719967,0.019310877850834834,62/72,FBXO5;PSMD7;ANAPC10;KNTC1;PSMA5;CDC14A;TUBA1A;TFAP4;CEP72;PSMD8;TMEM14B;MAD2L1BP;CEP76;PSMD4;PSMD2;PSMB6;PSME3;TUBG1;PSMD14;ERCC3;PRKAR2B;APPL2;CDC20;RIOK2;ANLN;PSMA2;UBA52;CSNK1D;KIF14;NEK11;BUB1B;CDC27;PSME2;PSMB3;ZFP36L2;TPX2;CEP192;PSMC3;PSMB4;PSMB10;ANAPC2;ANAPC11;PSMC5;SIRT2;PSMB8;ZW10;PSME4;CETN2;CDC14B;CENPE;DYNC1H1;PSMA8;CDC16;CDC6;CDC23;DCTN2;CEP135;E2F1;PSMD6;XPC;PSMA4;UBD,72
RNA export from nucleus (GO:0006405),0.00474558919175261,0.205803216075604,32/39,NUP35;NUP98;THOC3;NUP205;NXF5;NUP54;UPF1;MAGOH;SMG5;NUP37;NXT1;SYMPK;DHX38;THOC2;NUP85;THOC7;RAE1;SLBP;XPO5;NUP214;NUP62;THOC6;DDX19B;NUP133;CPSF1;AAAS;THOC1;NUP107;CPSF3;EIF4A3;NUP62CL;NXF3,0.0014267729085074943,0.058111784119194716,35/39,NUP35;NUP98;THOC3;NUP205;NUP54;UPF1;MAGOH;SMG5;THOC5;NUP37;NXT1;FYTTD1;SYMPK;DHX38;THOC2;NUP85;THOC7;YTHDC1;SLBP;RAE1;POLDIP3;XPO5;NUP214;NUP62;THOC6;DDX19B;NUP133;CPSF1;AAAS;THOC1;NUP107;CPSF3;EIF4A3;NUP62CL;NXF3,39
mRNA transport (GO:0051028),0.00474558919175261,0.205803216075604,32/39,NUP35;ARC;NUP98;THOC3;NUP205;NXF5;NUP54;ZFP36;UPF1;MAGOH;SMG5;NUP37;NXT1;SYMPK;DHX38;THOC2;NUP85;THOC7;RAE1;SLBP;NUP214;NUP62;THOC6;DDX19B;NUP133;CPSF1;AAAS;THOC1;NUP107;CPSF3;EIF4A3;NXF3,0.0014267729085074943,0.058111784119194716,35/39,NUP35;ARC;NUP98;THOC3;NUP205;NUP54;ZFP36;UPF1;MAGOH;SMG5;NUP37;NXT1;FYTTD1;SYMPK;DHX38;THOC2;NUP85;THOC7;YTHDC1;SLBP;RAE1;POLDIP3;NUP214;NUP62;THOC6;DDX19B;NUP133;CPSF1;AAAS;THOC1;NUP107;CPSF3;EIF4A3;THOC5;NXF3,39
regulation of ATP metabolic process (GO:1903578),0.005171699443141564,0.205803216075604,21/24,ZBTB7A;NUP35;COX7A1;NUP98;NUP205;NUP54;COX7A2;SLC2A6;NUP37;NUP85;ABCD1;GCKR;PRKAG1;GCK;RAE1;SPHK2;NUP214;NUP62;NUP133;AAAS;NUP107,0.006754957218819211,0.14507074788987925,22/24,NUP35;COX7A1;NUP98;NUP205;NUP54;COX7A2;SLC2A6;NUP37;PGAM1;NUP85;ABCD1;GCKR;PRKAG1;GCK;RAE1;SPHK2;NUP214;SLC25A33;NUP62;NUP133;AAAS;NUP107,24
protein sumoylation (GO:0016925),0.005171699443141564,0.205803216075604,21/24,NUP35;NUP98;EYA1;IFIH1;NUP205;NUP54;PIAS4;NUP37;TRPM4;RNF212;NUP85;NSMCE2;PIAS2;RAE1;NUP214;NUP62;EGR2;NUP133;AAAS;TRIM28;NUP107,0.001122883827192705,0.05626895622932333,23/24,NUP35;NUP98;EYA1;IFIH1;NUP205;NUP54;PIAS4;NUP37;TRPM4;RNF212;NUP85;NSMCE2;PIAS2;TOPORS;RAE1;NUP214;NUP62;EGR2;NUP133;RANGAP1;AAAS;TRIM28;NUP107,24
mitochondrion organization (GO:0007005),0.005566868708491872,0.21519923893112866,48/62,SIRT5;AKT3;TFB1M;COX7A1;FANCG;BCS1L;TMEM11;ADCK1;HIGD2A;COX7A2;TIMM22;PRDX3;TIMM9;OXA1L;HAX1;PHB2;PPRC1;TOMM22;TIMM23;PARP1;LONP1;ESRRA;TIMM44;ATP2A1;TIMM10;CHCHD3;POLG2;SUPV3L1;PLD6;TIMM8B;DNM1L;HIGD1B;DNAJA3;SSBP1;PTCD2;TIMM17A;PNPT1;STOML2;HCFC1;VPS13C;TIMM13;WDR81;ATAD3C;TIMM17B;TFB2M;DNM3;GABPA;MSTO1,0.0004305736168718399,0.024273587651149977,54/62,SIRT5;AKT3;TFB1M;COX7A1;FANCG;TMEM11;ADCK1;ATAD3B;HIGD2A;COX7A2;TIMM22;SIRT4;PRDX3;OXA1L;TIMM9;AGTPBP1;HAX1;PHB2;PPRC1;TOMM22;TIMM23;PARP1;LONP1;ESRRA;TIMM44;BNIP3;PITRM1;ATP2A1;TIMM10;CHCHD3;POLG2;SUPV3L1;PLD6;TIMM8B;DNM1L;SLC25A33;HIGD1B;DNAJA3;SSBP1;PTCD2;TIMM17A;PNPT1;RAB38;STOML2;USP30;HCFC1;VPS13C;TIMM13;WDR81;TIMM17B;TFB2M;DNM3;GABPA;MSTO1,62
protein-DNA complex assembly (GO:0065004),0.005753654950402704,0.21624153188596829,41/52,PSMD7;PSMA5;PSMD8;NAP1L4;PSMD4;PSMD2;CHD1L;PSMD11;GTF2H5;ERCC5;PSMD14;RPA1;NAP1L2;RPA3;PSMA2;UBA52;PARP1;DDB2;PSMB3;RBX1;CHAF1B;PSMC3;PSMB4;PSMB10;GMNN;CDK7;GRWD1;PSMC5;PSMB8;GTF2H1;DAXX;CETN2;NAP1L3;SMARCA5;CCNH;CDC6;GTF2H4;PSME4;PSMD6;XPC;PSMA4,0.0001349129837285895,0.00912686334923908,47/52,PSMD7;PSMA5;PSMD8;NAP1L4;PSMD4;PSMD2;PSME3;PSMB6;CHD1L;ERCC5;GTF2H5;PSMD14;RPA2;ERCC3;NAP1L2;GTF2H3;RPA3;PSMA2;UBA52;PARP1;DDB2;PSMB3;RBX1;CHAF1B;PSMC3;PSMB4;PSMB10;SART3;GMNN;CDK7;GRWD1;PSMC5;PSMB8;GTF2H1;DAXX;CETN2;NAP1L3;SMARCA5;CCNH;XPA;CDC6;PSMA8;PSME2;PSME4;PSMD6;XPC;PSMA4,52
establishment of protein localization to organelle (GO:0072594),0.006201680509645286,0.22678037106892088,26/31,RYR2;ZDHHC15;IPO13;LRSAM1;RANBP17;PRICKLE1;IPO8;NXT1;PHB2;SYK;NUP85;LAMP3;EIF4ENIF1;E2F3;GCKR;HEATR3;NUP214;NUP62;LAMP2;NXT2;NUP133;NUTF2;IPO11;IPO4;NUP107;NUP62CL,0.03758062677048226,0.34766159897559984,26/31,RYR2;ZDHHC15;IPO13;LRSAM1;TNPO3;RANBP17;RANBP6;PRICKLE1;APPL2;NXT1;PHB2;SYK;NUP85;LAMP3;E2F3;GCKR;NUP214;NUP62;LAMP2;NXT2;NUP133;NUTF2;IPO11;IPO4;NUP107;NUP62CL,31
mRNA processing (GO:0006397),0.00697201699068901,0.23007656069273733,85/117,SNRPE;CTNNBL1;PRPF6;PRPF4;MAGOH;POLR2F;DBR1;ZRSR2;THOC7;CD2BP2;SF3B5;RBM15;TBRG4;ELAVL2;PPIH;ISY1;PHF5A;NOVA2;CPSF1;LSM7;GPKOW;SFPQ;USP39;GTF2H5;PRPF18;RBM4;CSTF2;PRPF3;SYMPK;AQR;SNRPD3;SNRPG;RBM4B;SF3B2;CDC5L;DDX23;SNRPB2;POLR2I;DHX16;ZCRB1;POLR2C;GTF2H1;EFTUD2;GTF2H4;CPSF3;RBM41;POLR2B;SF3B4;GTF2F1;RBM14;SMNDC1;POLR2J;GEMIN5;RAVER2;SF3B1;POLR2G;DHX15;THOC6;FUS;CCNH;THOC1;BUD31;GPATCH1;SNW1;PNN;POLR2E;PQBP1;THOC3;GEMIN6;SART1;NOVA1;DHX38;DHX35;THOC2;POLR2H;CDK7;CSTF1;LSM6;RALY;PRPF40A;DHX8;RNF113A;AKAP8L;LSM2;EIF4A3,2.8105677755282482e-05,0.002376686375181075,99/117,SNRPE;BCAS2;CTNNBL1;PRPF6;PRPF4;MAGOH;GTF2H3;POLR2F;DBR1;THOC7;CD2BP2;SF3B5;RBM15;TBRG4;ELAVL2;PPIH;ISY1;PHF5A;SF3A2;CPSF1;LSM7;TRA2A;POLDIP3;GPKOW;WBP11;SFPQ;USP39;GTF2H5;PRPF18;RBM4;ERCC3;CSTF2;PRPF3;SYMPK;AQR;SNRPD3;SNRPG;RBM4B;SF3B2;DDX23;SNRPB2;POLR2I;ZCRB1;SART3;RNPC3;YTHDC1;POLR2C;GTF2H1;EFTUD2;METTL3;CPSF3;ZMAT5;RBM41;POLR2B;THOC5;SF3B4;GTF2F1;RBM14;SMNDC1;TFIP11;POLR2J;MFAP1;GEMIN5;RAVER2;SF3B1;POLR2G;DHX15;THOC6;CCAR1;FUS;CCNH;THOC1;BUD31;GPATCH1;SNW1;PNN;POLR2E;PQBP1;THOC3;GEMIN6;ZCCHC8;SART1;NOVA1;CWC15;DHX38;DHX35;THOC2;POLR2H;CDK7;CSTF1;LSM6;RALY;PRPF40A;DHX8;RNF113A;AKAP8L;BUD13;LSM2;EIF4A3,117
maturation of SSU-rRNA (GO:0030490),0.0069370990379530205,0.23007656069273733,14/15,DHX37;UTP3;TSR2;RIOK3;NAT10;SRFBP1;UTP6;RIOK2;NOL11;PWP2;RPS16;HEATR1;LSM6;WDR46,0.024193560444511427,0.29150687294329497,14/15,DHX37;UTP3;TSR2;RIOK3;NAT10;SRFBP1;UTP6;RIOK2;NOL11;PWP2;RPS16;HEATR1;LSM6;WDR46,15
spliceosomal snRNP assembly (GO:0000387),0.0069370990379530205,0.23007656069273733,14/15,CLNS1A;CD2BP2;DDX20;GEMIN6;SNRPE;PRPF3;COIL;TGS1;SNRPD3;SNRPG;GEMIN5;LSM2;SART1;PRPF6,0.0029830868817281595,0.09070421957778109,15/15,CLNS1A;CD2BP2;DDX20;GEMIN6;SNRPE;PRPF3;COIL;SART3;TGS1;SNRPD3;SNRPG;GEMIN5;LSM2;SART1;PRPF6,15
mRNA metabolic process (GO:0016071),0.006907229074778975,0.23007656069273733,23/27,SF3B4;SNRPE;SFPQ;USP39;PRPF18;ZFP36;PRPF3;PABPC3;SNRPG;SNRPD3;SF3B2;LSM10;ZFP36L2;CNOT10;TBRG4;DHX15;HSF1;SLBP;LSM6;AKAP8L;CPSF3;LSM2;PNPT1,0.01146118233360497,0.20403920654430951,24/27,SF3B4;SNRPE;SFPQ;USP39;PRPF18;ZFP36;PRPF3;PABPC3;SNRPG;SNRPD3;SF3B2;ZFP36L2;CNOT10;TBRG4;DHX15;HSF1;SLBP;LSM6;SF3A2;AKAP8L;METTL3;CPSF3;LSM2;PNPT1,27
regulation of carbohydrate catabolic process (GO:0043470),0.007608123749505648,0.23939049844374746,17/19,ZBTB7A;NUP35;NUP133;SLC2A6;NUP214;NUP98;AAAS;NUP37;GCKR;PRKAG1;NUP62;GCK;RAE1;NUP205;NUP107;NUP54;NUP85,0.03060906273463054,0.3235473584371494,17/19,NUP35;NUP133;SLC2A6;NUP214;NUP98;AAAS;NUP37;GCKR;PRKAG1;PGAM1;NUP62;GCK;RAE1;NUP205;NUP107;NUP54;NUP85,19
regulation of purine nucleotide metabolic process (GO:1900542),0.007608123749505648,0.23939049844374746,17/19,ZBTB7A;NUP35;NUP133;SLC2A6;NUP214;NUP98;AAAS;NUP37;GCKR;PRKAG1;NUP62;GCK;RAE1;NUP205;NUP107;NUP54;NUP85,0.03060906273463054,0.3235473584371494,17/19,NUP35;NUP133;SLC2A6;NUP214;NUP98;AAAS;NUP37;GCKR;PRKAG1;PGAM1;NUP62;GCK;RAE1;NUP205;NUP107;NUP54;NUP85,19
double-strand break repair (GO:0006302),0.007868506681150838,0.24195658044538823,51/67,RAD54B;RPA4;EME1;EYA1;UIMC1;SFPQ;PALB2;ERCC5;POLQ;PSMD14;RECQL4;RPA1;RPA3;PIAS4;BLM;BRCA2;RMI1;SMC6;HUS1;PPP5C;YY1;PARP1;NSMCE2;ERCC4;WRN;PARP2;DDX1;REV3L;RNF168;XRCC4;TRIP13;KPNA2;ZSWIM7;PAXIP1;POLN;XRCC2;NHEJ1;BARD1;TNKS1BP1;BRIP1;NSMCE1;SMARCA5;CDCA5;RECQL5;RAD51AP1;DCLRE1B;DCLRE1A;APTX;SMARCAD1;POLA1;ACTR5,0.002891989665166312,0.09070421957778109,56/67,RAD54B;RPA4;RAD21;UBE2V2;EME1;EYA1;UIMC1;SFPQ;PALB2;BAZ1B;PSMD14;ERCC5;POLQ;RECQL4;RPA2;RPA3;PIAS4;POLL;BLM;BRCA2;RMI1;SMC6;HUS1;PPP5C;YY1;PARP1;NSMCE2;POLA1;ERCC4;WRN;PARP2;DDX1;REV3L;RNF168;XRCC4;TRIP13;KPNA2;ZSWIM7;DNTT;PAXIP1;RAD52;XRCC2;NHEJ1;BARD1;BRIP1;NSMCE1;SMARCA5;CDCA5;RECQL5;RAD51AP1;DCLRE1B;DCLRE1A;APTX;SMARCAD1;MDC1;ACTR5,67
